GOLDPOS	SID	TID	TOKEN	POS1	POS2
_	87	3	schon	ADV	ADV
_	87	4	alles	PIS	PIS
_	87	5	voll	ADJD	ADJD
_	87	6	Gift	NN	NN
_	87	7	angesteckt	VVPP	VVPP
_	87	8	wäre	VAFIN	VAFIN
_	87	9	/	$(	$(
_	87	10	so	ADV	ADV
_	87	11	vertreibt	VVFIN	VVFIN
_	87	12	es	PPER	PPER
_	87	13	ihn	PPER	PPER
_	87	14	.	$.	$.
_	88	1	diese	PDAT	PDAT
_	88	2	guten	ADJA	ADJA
ADJA	88	3	erzählten	VVFIN	ADJA
_	88	4	Mittel	NN	NN
_	88	5	soll	VMFIN	VMFIN
_	88	6	ihm	PPER	PPER
_	88	7	ein	ART	ART
_	88	8	jeder	PIAT	PIAT
_	88	9	Mensch	NN	NN
_	88	10	nütze	ADJD	ADJD
_	88	11	machen	VVINF	VVINF
_	88	12	/	$(	$(
_	88	13	und	KON	KON
_	88	14	ihm	PPER	PPER
_	88	15	dieses	PDAT	PDAT
_	88	16	alles	PIS	PIS
_	88	17	aus	APPR	APPR
_	88	18	Wohlmeinung	NN	NN
_	88	19	gefallen	VVPP	VVPP
_	88	20	lassen	VVINF	VVINF
_	88	21	.	$.	$.
_	89	1	drei	CARD	CARD
NN	89	2	Remedia	NE	NN
APPR	89	3	wider	ADV	APPR
_	89	4	die	ART	ART
_	89	5	Pestilenz	NN	NN
_	89	6	.	$.	$.
_	90	1	das	ART	ART
NN	90	2	erste	ADJA	ADJA
_	90	3	ist	VAFIN	VAFIN
_	90	4	ein	ART	ART
ADJA	90	5	gutes	ADJD	ADJA
_	90	6	Präservativ	NN	NN
_	90	7	.	$.	$.
VVFIN	91	1	dient	NN	VVFIN
APPR	91	2	wider	ADV	APPR
_	91	3	alle	PIAT	PIAT
_	91	4	besorgende	ADJA	ADJA
_	91	5	giftigen	ADJA	ADJA
_	91	6	Infektionen	NN	NN
_	91	7	und	KON	KON
_	91	8	Pestilenzen	NN	NN
_	91	9	/	$(	$(
APPR	91	10	vermittels	APPR	VVFIN
PRELS	91	11	welches	PRELS	PIS
NN	91	12	anno	NN	ADV
CARD	91	13	1534	CARD	ADJA
_	91	14	.	$.	$.
APPR	91	15	zu	PTKZU	APPR
_	91	16	Venedig	NE	NE
_	91	17	in	APPR	APPR
_	91	18	Italien	NE	NE
_	91	19	in	APPR	APPR
_	91	20	dem	ART	ART
_	91	21	großen	ADJA	ADJA
_	91	22	Sterben	NN	NN
PIAT	91	23	viele	ADV	PIAT
_	91	24	tausend	CARD	CARD
_	91	25	Menschen	NN	NN
_	91	26	durch	APPR	APPR
_	91	27	Gottes	NN	NN
_	91	28	Gnade	NN	NN
_	91	29	errettet	VVPP	VVPP
_	91	30	und	KON	KON
_	91	31	erhalten	VVPP	VVPP
_	91	32	worden	VAPP	VAPP
_	91	33	sind	VAFIN	VAFIN
_	91	34	.	$.	$.
_	92	1	des	ART	ART
_	92	2	Jahres	NN	NN
_	92	3	über	APPR	APPR
_	92	4	zur	APPRART	APPRART
_	92	5	Not	NN	NN
_	92	6	nur	ADV	ADV
_	92	7	einmal	ADV	ADV
_	92	8	zu	PTKZU	PTKZU
_	92	9	gebrauchen	VVINF	VVINF
_	92	10	.	$.	$.
NN	93	1	℞	NN	XY
_	93	2	2.	ADJA	ADJA
_	93	3	Lot	NN	NN
_	93	4	Wermut	NN	NN
ADJA	93	5	3.	CARD	ADJA
_	93	6	Lot	NN	NN
_	93	7	Kreuzsalbei	NN	NN
_	93	8	3.	ADJA	ADJA
_	93	9	Lot	NN	NN
_	93	10	Raute	NN	NN
_	93	11	.	$.	$.
_	94	1	3.	ADJA	ADJA
_	94	2	Lot	NN	NN
_	94	3	Myrrhe	NN	NN
_	94	4	.	$.	$.
_	95	1	diese	PDAT	PDAT
_	95	2	Kräuter	NN	NN
_	95	3	/	$(	$(
_	95	4	wann	PWAV	PWAV
_	95	5	sie	PPER	PPER
_	95	6	noch	ADV	ADV
_	95	7	frisch	ADJD	ADJD
_	95	8	und	KON	KON
_	95	9	grün	ADJD	ADJD
_	95	10	sind	VAFIN	VAFIN
_	95	11	/	$(	$(
VVIMP	95	12	wasche	VVFIN	VVFIN
_	95	13	in	APPR	APPR
_	95	14	einem	ART	ART
_	95	15	Wasser	NN	NN
ADJD	95	16	fein	VAINF	ADJD
_	95	17	sauber	ADJD	ADJD
_	95	18	ab	PTKVZ	PTKVZ
_	95	19	/	$(	$(
_	95	20	zerstoße	VVFIN	VVFIN
_	95	21	sie	PPER	PPER
ADV	95	22	alsdann	ADV	ADJD
_	95	23	in	APPR	APPR
_	95	24	einen	ART	ART
_	95	25	Mörser	NN	NN
_	95	26	miteinander	ADV	ADV
_	95	27	/	$(	$(
_	95	28	dass	KOUS	KOUS
_	95	29	es	PPER	PPER
_	95	30	Saft	NN	NN
_	95	31	gebe	VVFIN	VVFIN
_	95	32	/	$(	$(
VVIMP	95	33	nimm	NE	VVIMP
PAV	95	34	darnach	PAV	ADV
_	95	35	ein	ART	ART
_	95	36	Nössel	NN	NN
_	95	37	des	ART	ART
_	95	38	besten	ADJA	ADJA
_	95	39	Weinessigs	NN	NN
_	95	40	/	$(	$(
VVIMP	95	41	gieße	NN	VVFIN
PDS	95	42	solches	PIAT	PIS
_	95	43	drunter	PAV	PAV
_	95	44	/	$(	$(
_	95	45	und	KON	KON
_	95	46	lasse	VVFIN	VVFIN
_	95	47	so	ADV	ADV
_	95	48	dann	ADV	ADV
_	95	49	die	ART	ART
_	95	50	Materie	NN	NN
_	95	51	zusammen	ADV	ADV
_	95	52	eine	ART	ART
_	95	53	Nacht	NN	NN
_	95	54	in	APPR	APPR
_	95	55	den	ART	ART
_	95	56	Mörser	NN	NN
_	95	57	wohl	ADV	ADV
_	95	58	zugedeckt	VVPP	VVPP
_	95	59	und	KON	KON
VVPP	95	60	verkleibt	VVFIN	VVFIN
_	95	61	stehen	VVFIN	VVFIN
_	95	62	/	$(	$(
_	95	63	nächsten	ADJA	ADJA
NN	95	64	Morgens	ADV	NN
_	95	65	aber	ADV	ADV
VVIMP	95	66	seihe	ADJA	VVFIN
_	95	67	alles	PIS	PIS
_	95	68	ab	PTKVZ	PTKVZ
_	95	69	in	APPR	APPR
_	95	70	einen	ART	ART
_	95	71	neuen	ADJA	ADJA
ADJA	95	72	verglasuren	VVFIN	ADJA
_	95	73	und	KON	KON
_	95	74	zuvor	ADV	ADV
_	95	75	wohl	ADV	ADV
_	95	76	ausgebrühten	ADJA	ADJA
_	95	77	Hafen	NN	NN
_	95	78	oder	KON	KON
_	95	79	Topf	NN	NN
_	95	80	.	$.	$.
VVIMP	96	1	tue	VVFIN	VVFIN
PAV	96	2	darnach	PAV	ADV
_	96	3	hierzu	PAV	PAV
ADV	96	4	ferner	ADV	ADJD
_	96	5	:	$.	$.
_	96	6	2	CARD	CARD
_	96	7	Lot	NN	NN
NN	96	8	Oelsnitzwurzel	NE	NN
_	96	9	/	$(	$(
_	96	10	so	ADV	ADV
_	96	11	zuvor	ADV	ADV
_	96	12	pulverisiert	VVPP	VVPP
_	96	13	worden	VAPP	VAPP
_	96	14	/	$(	$(
_	96	15	und	KON	KON
_	96	16	so	ADV	ADV
_	96	17	dann	ADV	ADV
_	96	18	siede	VVFIN	VVFIN
XY	96	19	*	XY	$(
_	96	20	den	ART	ART
_	96	21	Saft	NN	NN
_	96	22	damit	PAV	PAV
_	96	23	in	APPR	APPR
_	96	24	dem	ART	ART
ADJA	96	25	verglasurten	VVFIN	ADJA
_	96	26	und	KON	KON
_	96	27	mit	APPR	APPR
_	96	28	Ton	NN	NN
_	96	29	wohl	ADV	ADV
ADJA	96	30	verkleibten	VVFIN	ADJA
_	96	31	Topf	NN	NN
_	96	32	/	$(	$(
_	96	33	dass	KOUS	KOUS
_	96	34	es	PPER	PPER
_	96	35	nicht	PTKNEG	PTKNEG
_	96	36	verrieche	VVFIN	VVFIN
_	96	37	/	$(	$(
_	96	38	noch	ADV	ADV
_	96	39	der	ART	ART
_	96	40	Brasen	NN	NN
ADV	96	41	heraus	PTKVZ	ADV
_	96	42	gehe	VVFIN	VVFIN
_	96	43	/	$(	$(
ADV	96	44	nachgehends	VVPP	ADV
_	96	45	tue	VVFIN	VVFIN
_	96	46	ihn	PPER	PPER
_	96	47	von	APPR	APPR
_	96	48	den	ART	ART
_	96	49	Feuer	NN	NN
_	96	50	/	$(	$(
_	96	51	lasse	VVFIN	VVFIN
_	96	52	ihn	PPER	PPER
_	96	53	eine	ART	ART
_	96	54	Nacht	NN	NN
_	96	55	also	ADV	ADV
_	96	56	verkleibt	VVFIN	VVFIN
_	96	57	stehen	VVFIN	VVFIN
_	96	58	/	$(	$(
APPR	96	59	bis	VVFIN	APPR
_	96	60	die	ART	ART
_	96	61	Materie	NN	NN
VVPP	96	62	erkühlt	NE	VVPP
_	96	63	/	$(	$(
_	96	64	des	ART	ART
PIAT	96	65	anderen	ADJA	PIAT
NN	96	66	Morgens	ADV	NN
VVFIN	96	67	seihe	ADJA	VVFIN
PDS	96	68	solche	PIAT	PIS
_	96	69	durch	APPR	APPR
_	96	70	ein	ART	ART
ADJA	96	71	rein	ADJD	ADV
_	96	72	Tüchlein	NN	NN
PTKVZ	96	73	ab	PTKVZ	ADV
_	96	74	in	APPR	APPR
_	96	75	ein	ART	ART
_	96	76	Glas	NN	NN
_	96	77	so	ADV	ADV
VAFIN	96	78	ist	VVINF	VAFIN
_	96	79	es	PPER	PPER
_	96	80	gut	ADJD	ADJD
_	96	81	/	$(	$(
_	96	82	und	KON	KON
_	96	83	zum	APPRART	APPRART
_	96	84	heilsamen	ADJA	ADJA
_	96	85	Gebrauch	NN	NN
_	96	86	ganz	ADV	ADV
_	96	87	fertig	ADJD	ADJD
_	96	88	.	$.	$.
_	97	1	hiervon	PAV	PAV
_	97	2	nun	ADV	ADV
VVIMP	97	3	trinke	VVIMP	VVFIN
_	97	4	4.	ADJA	ADJA
_	97	5	Morgen	NN	NN
ADV	97	6	nacheinander	APPR	ADV
_	97	7	jedesmal	ADV	ADV
_	97	8	einen	ART	ART
_	97	9	Löffel	NN	NN
_	97	10	voll	ADJD	ADJD
_	97	11	mit	APPR	APPR
_	97	12	guten	ADJA	ADJA
ADJA	97	13	Benedischen	NE	NN
_	97	14	Theriak	NN	NN
_	97	15	einer	ART	ART
_	97	16	Erbsen	NN	NN
_	97	17	groß	ADJD	ADJD
_	97	18	darin	PAV	PAV
VVPP	97	19	zerrührt	VVFIN	VVPP
_	97	20	/	$(	$(
_	97	21	und	KON	KON
_	97	22	zwar	ADV	ADV
VMFIN	97	23	darfst	VVFIN	VMFIN
_	97	24	du	PPER	PPER
PDS	97	25	solches	PIAT	PIAT
ADJD	97	26	jährlich	ADJA	ADJD
APPR	97	27	zu	PTKZU	APPR
PDAT	97	28	solchen	PIAT	PIAT
_	97	29	gefährlichen	ADJA	ADJA
_	97	30	Zeiten	NN	NN
_	97	31	nur	ADV	ADV
_	97	32	einmal	ADV	ADV
_	97	33	tun	VVINF	VVINF
_	97	34	/	$(	$(
_	97	35	so	ADV	ADV
VAFIN	97	36	bist	VVFIN	VAFIN
_	97	37	du	PPER	PPER
_	97	38	ein	ART	ART
ADJA	97	39	ganzes	ADV	ADJA
_	97	40	Jahr	NN	NN
_	97	41	frei	ADJD	ADJD
_	97	42	von	APPR	APPR
_	97	43	der	ART	ART
_	97	44	Pest	NN	NN
_	97	45	/	$(	$(
_	97	46	und	KON	KON
_	97	47	allen	PIAT	PIAT
PIAT	97	48	anderen	ADJA	PIS
_	97	49	ansteckenden	ADJA	ADJA
_	97	50	giftigen	ADJA	ADJA
_	97	51	Krankheiten	NN	NN
_	97	52	.	$.	$.
_	98	1	wäre	VAFIN	VAFIN
_	98	2	aber	ADV	ADV
_	98	3	ein	ART	ART
_	98	4	Mensch	NN	NN
_	98	5	/	$(	$(
_	98	6	er	PPER	PPER
_	98	7	sei	VAFIN	VAFIN
_	98	8	jung	ADJD	ADJD
_	98	9	oder	KON	KON
_	98	10	alt	ADJD	ADJD
_	98	11	/	$(	$(
_	98	12	bereits	ADV	ADV
_	98	13	von	APPR	APPR
_	98	14	der	ART	ART
_	98	15	Pest	NN	NN
_	98	16	oder	KON	KON
_	98	17	sonst	ADV	ADV
_	98	18	einer	ART	ART
PIAT	98	19	anderen	ADJA	PIS
_	98	20	hitzigen	ADJA	ADJA
_	98	21	und	KON	KON
_	98	22	giftigen	ADJA	ADJA
_	98	23	Krankheit	NN	NN
_	98	24	beladen	VVPP	VVPP
_	98	25	und	KON	KON
_	98	26	litt	VVFIN	VVFIN
_	98	27	deswegen	PAV	PAV
_	98	28	gefährlichen	ADJA	ADJA
_	98	29	Anstoß	NN	NN
_	98	30	/	$(	$(
PDS	98	31	der	ART	PRELS
_	98	32	nehme	VVFIN	VVFIN
_	98	33	so	ADV	ADV
ADV	98	34	balden	ADV	ADJA
_	98	35	4.	ADJA	ADJA
_	98	36	Morgen	NN	NN
ADV	98	37	nacheinander	APPR	ADV
_	98	38	/	$(	$(
_	98	39	jeden	PIAT	PIAT
_	98	40	Morgen	NN	NN
_	98	41	4.	ADJA	ADJA
_	98	42	Löffel	NN	NN
_	98	43	voll	ADJD	ADJD
_	98	44	/	$(	$(
_	98	45	und	KON	KON
_	98	46	auch	ADV	ADV
_	98	47	jedesmal	ADV	ADV
_	98	48	so	ADV	ADV
PIAT	98	49	viel	ADV	PIAT
_	98	50	Theriak	NN	NN
_	98	51	als	KOKOM	KOKOM
ADJA	98	52	4.	CARD	ADJA
_	98	53	Erbsen	NN	NN
_	98	54	groß	ADJD	ADJD
_	98	55	sein	VAINF	VAINF
_	98	56	mögen	VMFIN	VMFIN
_	98	57	/	$(	$(
_	98	58	von	APPR	APPR
_	98	59	diesem	PDAT	PDAT
_	98	60	präparierten	ADJA	ADJA
_	98	61	Saft	NN	NN
_	98	62	oder	KON	KON
_	98	63	Präservativ	NN	NN
APPR	98	64	zu	PTKZU	APPR
_	98	65	sich	PRF	PRF
_	98	66	/	$(	$(
_	98	67	jedoch	ADV	ADV
_	98	68	in	APPR	APPR
_	98	69	einen	ART	ART
ADJA	98	70	silbernen	ADJD	ADJA
_	98	71	oder	KON	KON
ADJA	98	72	zinnernen	ADJD	ADJA
_	98	73	Löffel	NN	NN
_	98	74	/	$(	$(
_	98	75	lege	VVFIN	VVFIN
_	98	76	sich	PRF	PRF
_	98	77	darauf	PAV	PAV
_	98	78	nieder	PTKVZ	PTKVZ
_	98	79	und	KON	KON
_	98	80	schwitze	VVFIN	VVFIN
_	98	81	wohl	ADV	ADV
_	98	82	(	$(	$(
_	98	83	jedoch	ADV	ADV
ADJD	98	84	fastend	VVPP	ADJD
_	98	85	und	KON	KON
_	98	86	unschlafend	ADJD	ADJD
_	98	87	)	$(	$(
_	98	88	4.	ADJA	ADJA
_	98	89	Stunden	NN	NN
_	98	90	lang	ADJD	ADJD
_	98	91	.	$.	$.
_	98	92	nach	APPR	APPR
_	98	93	Verfließung	NN	NN
PDAT	98	94	solcher	PIAT	PIAT
_	98	95	Zeit	NN	NN
_	98	96	truckne	VVFIN	VVFIN
_	98	97	er	PPER	PPER
_	98	98	den	ART	ART
_	98	99	Schweiß	NN	NN
_	98	100	wohl	ADV	ADV
_	98	101	von	APPR	APPR
_	98	102	seinem	PPOSAT	PPOSAT
_	98	103	Leib	NN	NN
_	98	104	/	$(	$(
_	98	105	und	KON	KON
_	98	106	ziehe	VVFIN	VVFIN
_	98	107	so	ADV	ADV
_	98	108	dann	ADV	ADV
_	98	109	ein	ART	ART
_	98	110	weißes	ADJA	ADJA
_	98	111	mit	APPR	APPR
_	98	112	guten	ADJA	ADJA
_	98	113	Rauchwerk	NN	NN
_	98	114	durchaus	ADV	ADV
_	98	115	geräuchertes	ADJA	ADJA
_	98	116	Hemd	NN	NN
PTKVZ	98	117	an	APPR	PTKVZ
_	98	118	/	$(	$(
_	98	119	und	KON	KON
_	98	120	lasse	VVFIN	VVFIN
_	98	121	sich	PRF	PRF
_	98	122	endlich	ADV	ADV
_	98	123	im	APPRART	APPRART
_	98	124	Namen	NN	NN
_	98	125	Gottes	NN	NN
_	98	126	darauf	PAV	PAV
_	98	127	die	ART	ART
NN	98	128	Medianader	NE	NN
VVINF	98	129	schlagen	VVFIN	VVINF
_	98	130	/	$(	$(
_	98	131	so	ADV	ADV
_	98	132	wird	VAFIN	VAFIN
_	98	133	/	$(	$(
_	98	134	ob	KOUS	KOUS
_	98	135	Gott	NN	NN
_	98	136	will	VMFIN	VMFIN
_	98	137	den	ART	ART
_	98	138	Patienten	NN	NN
_	98	139	ganz	ADV	ADV
_	98	140	geholfen	VVPP	VVPP
_	98	141	sein	VAINF	VAINF
_	98	142	.	$.	$.
XY	99	1	*	XY	$(
_	99	2	wann	PWAV	PWAV
_	99	3	der	ART	ART
_	99	4	Saft	NN	NN
_	99	5	gesotten	VVPP	VVPP
_	99	6	werden	VAINF	VAINF
_	99	7	soll	VMFIN	VMFIN
_	99	8	mit	APPR	APPR
_	99	9	der	ART	ART
ADJA	99	10	pulverisierten	VVFIN	ADJA
NN	99	11	Oelsnitzwurzel	NE	NN
_	99	12	/	$(	$(
_	99	13	so	ADV	ADV
VMFIN	99	14	must	VAFIN	VMFIN
PPER	99	15	u	PPER	NN
PDAT	99	16	solchen	PIAT	PIS
ADV	99	17	nur	PPER	ADV
_	99	18	halb	ADJD	ADJD
VVINF	99	19	einsieden	VVINF	VVFIN
_	99	20	lassen	VVINF	VVINF
_	99	21	/	$(	$(
PRELS	99	22	welches	PRELS	PWS
PTKZU	99	23	zu	XY	PTKZU
VVINF	99	24	erfahren	XY	VVINF
_	99	25	also	ADV	ADV
_	99	26	muss	VMFIN	VMFIN
VVPP	99	27	verfahren	VVINF	VVPP
_	99	28	werden	VAINF	VAINF
_	99	29	:	$.	$.
_	99	30	nimm	VVIMP	VVIMP
_	99	31	2.	ADJA	ADJA
NN	99	32	Stürzen	VVINF	NN
_	99	33	oder	KON	KON
_	99	34	Deckel	NN	NN
_	99	35	/	$(	$(
_	99	36	lege	VVFIN	VVFIN
_	99	37	eine	ART	ART
_	99	38	inwärts	ADV	ADV
_	99	39	auf	APPR	APPR
_	99	40	den	ART	ART
_	99	41	Topf	NN	NN
_	99	42	/	$(	$(
_	99	43	bohre	VVFIN	VVFIN
_	99	44	ein	ART	ART
_	99	45	Löchlein	NN	NN
_	99	46	in	APPR	APPR
_	99	47	die	ART	ART
_	99	48	Stürze	NN	NN
_	99	49	/	$(	$(
_	99	50	durch	APPR	APPR
_	99	51	welches	PRELS	PRELS
_	99	52	du	PPER	PPER
APPR	99	53	vermittelst	APPR	VVFIN
_	99	54	eines	ART	ART
ADV	99	55	herein	PTKVZ	ADV
ADJA	99	56	gesteckten	VVINF	ADJA
NN	99	57	Hoͤltzlein	NN	XY
_	99	58	die	ART	ART
_	99	59	Masse	NN	NN
_	99	60	/	$(	$(
_	99	61	ob	KOUS	KOUS
_	99	62	es	PPER	PPER
_	99	63	bald	ADV	ADV
_	99	64	halb	ADJD	ADJD
PTKVZ	99	65	nein	PTKANT	ADV
_	99	66	gesotten	VVPP	VVPP
_	99	67	sei	VAFIN	VAFIN
_	99	68	/	$(	$(
_	99	69	nehmen	VVINF	VVINF
_	99	70	und	KON	KON
_	99	71	erfahren	VVINF	VVINF
_	99	72	kannst	VMFIN	VMFIN
_	99	73	.	$.	$.
_	100	1	über	APPR	APPR
_	100	2	diese	PDAT	PDAT
_	100	3	Stürze	NN	NN
_	100	4	decke	VVFIN	VVFIN
_	100	5	eine	ART	ART
PIAT	100	6	andere	ADJA	PIAT
_	100	7	Stürze	NN	NN
_	100	8	/	$(	$(
_	100	9	jedoch	ADV	ADV
KOUS	100	10	dass	ART	KOUS
PDAT	100	11	solche	PIAT	PIS
_	100	12	recht	ADJD	ADJD
ADJA	100	13	behöriger	NE	ADJD
_	100	14	massen	NN	NN
_	100	15	aufgelegt	VVPP	VVPP
_	100	16	werden	VAINF	VAINF
_	100	17	/	$(	$(
PRELS	100	18	welche	PWAT	PRELS
PIS	100	19	beide	PIAT	PIS
_	100	20	du	PPER	PPER
_	100	21	sodann	ADV	ADV
APPRART	100	22	auffs	APPRART	APPR
_	100	23	beste	ADJA	ADJA
_	100	24	mit	APPR	APPR
_	100	25	Ton	NN	NN
VVINF	100	26	verkleiben	VVINF	VVFIN
_	100	27	damit	PAV	PAV
_	100	28	obbedeutender	ADJA	ADJA
_	100	29	massen	NN	NN
_	100	30	verfahren	VVINF	VVINF
_	100	31	kannst	VMFIN	VMFIN
ADV	100	32	et cetera	ADV	FM
_	100	33	.	$.	$.
_	101	1	wann	PWAV	PWAV
_	101	2	du	PPER	PPER
_	101	3	nun	ADV	ADV
ADJA	101	4	vorgemeldeten	VVINF	ADJA
_	101	5	Saft	NN	NN
_	101	6	/	$(	$(
KOUS	101	7	wie	KOKOM	KOUS
_	101	8	du	PPER	PPER
_	101	9	gelehrt	VVPP	VVPP
_	101	10	worden	VAPP	VAPP
_	101	11	/	$(	$(
_	101	12	recht	ADJD	ADJD
_	101	13	zubereitet	VVPP	VVPP
_	101	14	hast	VAFIN	VAFIN
_	101	15	und	KON	KON
_	101	16	es	PPER	PPER
_	101	17	in	APPR	APPR
_	101	18	ein	ART	ART
_	101	19	Glas	NN	NN
_	101	20	verwahrsamlich	ADJD	ADJD
_	101	21	aufheben	VVINF	VVINF
_	101	22	willst	VMFIN	VMFIN
_	101	23	so	ADV	ADV
VVIMP	101	24	verstopfe	VVFIN	VVFIN
_	101	25	das	ART	ART
_	101	26	Glas	NN	NN
_	101	27	mit	APPR	APPR
_	101	28	Wachs	NN	NN
_	101	29	oben	ADV	ADV
_	101	30	ganz	ADV	ADV
ADJD	101	31	fest	NE	ADJD
_	101	32	/	$(	$(
_	101	33	so	ADV	ADV
_	101	34	wird	VAFIN	VAFIN
_	101	35	die	ART	ART
_	101	36	Kraft	NN	NN
_	101	37	erhalten	VVPP	VVPP
_	101	38	und	KON	KON
_	101	39	kann	VMFIN	VMFIN
_	101	40	man	PIS	PIS
_	101	41	ihn	PPER	PPER
_	101	42	von	APPR	APPR
_	101	43	Jahr	NN	NN
APPR	101	44	zu	PTKZU	APPR
_	101	45	Jahr	NN	NN
_	101	46	in	APPR	APPR
_	101	47	vorfallenden	ADJA	ADJA
_	101	48	Nöten	NN	NN
_	101	49	gebrauchen	VVINF	VVINF
_	101	50	/	$(	$(
KOUS	101	51	bis	VVFIN	KON
_	101	52	wieder	ADV	ADV
_	101	53	Kräuter	NN	NN
VVFIN	101	54	kommen	VVFIN	VVINF
_	101	55	/	$(	$(
ADV	101	56	doch	ADV	KON
_	101	57	rate	VVFIN	VVFIN
_	101	58	ich	PPER	PPER
PPER	101	59	dir	ART	PPER
ADJD	101	60	getreulich	ADJD	ADV
_	101	61	/	$(	$(
_	101	62	gebrauche	VVFIN	VVFIN
_	101	63	es	PPER	PPER
_	101	64	in	APPR	APPR
_	101	65	der	ART	ART
_	101	66	Zeit	NN	NN
_	101	67	und	KON	KON
_	101	68	danke	VVFIN	VVFIN
NN	101	69	Gott	NE	NN
_	101	70	!	$.	$.
_	102	1	das	ART	ART
NN	102	2	andere	ADJA	PIS
_	102	3	die	ART	ART
_	102	4	Pest	NN	NN
_	102	5	zu	PTKZU	PTKZU
_	102	6	kurieren	VVINF	VVINF
_	102	7	.	$.	$.
_	103	1	von	APPR	APPR
NN	103	2	Captain	VVFIN	NN
_	103	3	Willis	NE	NE
_	103	4	in	APPR	APPR
_	103	5	London	NE	NE
_	103	6	in	APPR	APPR
_	103	7	Engeland	NE	NE
_	103	8	in	APPR	APPR
_	103	9	den	ART	ART
_	103	10	jüngsten	ADJA	ADJA
_	103	11	Sterben	NN	NN
_	103	12	ums	APPRART	APPRART
_	103	13	Jahr	NN	NN
_	103	14	Christi	NE	NE
CARD	103	15	1666	CARD	ADJA
_	103	16	.	$.	$.
_	103	17	jederzeit	ADV	ADV
_	103	18	glücklich	ADJD	ADJD
_	103	19	angebracht	VVPP	VVPP
_	103	20	.	$.	$.
NN	104	1	℞	NN	XY
_	104	2	Wermutwasser	NN	NN
_	104	3	/	$(	$(
_	104	4	Malvasier	NN	NN
_	104	5	oder	KON	KON
_	104	6	des	ART	ART
_	104	7	besten	ADJA	ADJA
_	104	8	Span	NN	NN
_	104	9	}	$(	$(
_	104	10	jedes	PIAT	PIAT
_	104	11	ein	ART	ART
_	104	12	Nösell	NN	NN
_	104	13	Weins	NN	NN
_	104	14	/	$(	$(
ADJA	104	15	Benedischen	NE	ADJA
_	104	16	Theriak	NN	NN
CARD	104	17	℥j	CARD	NN
_	104	18	}	$(	$(
_	104	19	jedes	PIAT	PIAT
_	104	20	ein	ART	ART
_	104	21	Nösell	NN	NN
_	104	22	Kartauenpulver	NN	NN
_	104	23	eine	ART	ART
_	104	24	Handvoll	NN	NN
_	104	25	klein	ADJD	ADJD
_	104	26	gerieben	VVPP	VVPP
_	104	27	/	$(	$(
VVIMP	104	28	mische	VVFIN	VVFIN
PDS	104	29	solches	PIAT	PIAT
_	104	30	alles	PIS	PIS
_	104	31	wohl	ADV	ADV
_	104	32	untereinander	ADV	ADV
_	104	34	/	$(	$(
VVIMP	104	35	gib	VVFIN	VVIMP
_	104	36	davon	PAV	PAV
_	104	37	einer	ART	ART
NN	104	38	Mannsperson	NE	NN
ADJA	104	41	4.	CARD	ADJA
_	104	44	Löffel	NN	NN
_	104	45	voll	ADJD	ADJD
_	104	46	/	$(	$(
_	104	47	einer	ART	ART
_	104	48	Weibsperson	NN	NN
_	104	49	3.	ADJA	ADJA
_	104	50	Löffel	NN	NN
_	104	51	voll	ADJD	ADJD
_	104	52	/	$(	$(
_	104	53	und	KON	KON
_	104	54	einem	ART	ART
_	104	55	Kind	NN	NN
_	104	56	nach	APPR	APPR
_	104	57	Gelegenheit	NN	NN
_	104	58	1.	ADJA	ADJA
_	104	59	oder	KON	KON
_	104	60	2	CARD	CARD
_	104	61	Löffel	NN	NN
_	104	62	voll	ADJD	ADJD
PTKVZ	104	63	ein	ART	PTKVZ
_	104	64	/	$(	$(
VVIMP	104	65	lass	VVIMP	ADJD
_	104	66	den	ART	ART
_	104	67	Patienten	NN	NN
_	104	68	3.	ADJA	ADJA
_	104	69	Stunden	NN	NN
_	104	70	lang	ADJD	ADJD
_	104	71	wohl	ADV	ADV
_	104	72	darauf	PAV	PAV
_	104	73	schwitzen	VVINF	VVINF
_	104	74	und	KON	KON
_	104	75	sich	PRF	PRF
_	104	76	bei	APPR	APPR
_	104	77	den	ART	ART
_	104	78	Schweiß	NN	NN
_	104	79	/	$(	$(
_	104	80	wie	KOKOM	KOKOM
_	104	81	bräuchlich	ADJD	ADJD
_	104	82	und	KON	KON
ADJD	104	83	obgedacht	VVPP	ADJD
_	104	84	/	$(	$(
_	104	85	wohl	ADV	ADV
_	104	86	in	APPR	APPR
NN	104	87	Acht	CARD	NN
_	104	88	nehmen	VVINF	VVINF
_	104	89	/	$(	$(
_	104	90	es	PPER	PPER
_	104	91	dürfte	VMFIN	VMFIN
_	104	92	wohl	ADV	ADV
PIS	104	93	etwas	PIS	PIAT
_	104	94	Schmerzen	NN	NN
_	104	95	oder	KON	KON
_	104	96	Geschwulst	NN	NN
_	104	97	verursachen	VVINF	VVINF
_	104	98	/	$(	$(
_	104	99	es	PPER	PPER
_	104	100	wird	VAFIN	VAFIN
_	104	101	aber	ADV	ADV
_	104	102	doch	ADV	ADV
PAV	104	103	darauf	PTKVZ	PAV
_	104	104	mit	APPR	APPR
_	104	105	der	ART	ART
_	104	106	Hilfe	NN	NN
_	104	107	Gottes	NN	NN
_	104	108	erwünschte	ADJA	ADJA
_	104	109	Besserung	NN	NN
