	token_ids	tokens	goldlabels	predictions
97	142	sein	VAINF	VAINF
97	143	.	$.	$.
98	1	*	XY	NN
98	2	wann	PWAV	PWAV
98	3	der	ART	ART
98	4	Saft	NN	NN
98	5	gesotten	VVPP	VVPP
98	6	werden	VAINF	VAINF
98	7	soll	VMFIN	VMFIN
98	8	mit	APPR	APPR
98	9	der	ART	ART
98	10	pulverisierten	VVFIN	ADJA
98	11	Oelsnitzwurzel	NE	NN
98	12	/	$(	$(
98	13	so	ADV	ADV
98	14	must	VAFIN	VMFIN
98	15	u	PPER	NN
98	16	solchen	PIAT	PIAT
98	17	nur	PPER	ADV
98	18	halb	ADJD	ADJD
98	19	einsieden	VVINF	VVFIN
98	20	lassen	VVINF	VVINF
98	21	/	$(	$(
98	22	welches	PRELS	PWS
98	23	zu	XY	PTKZU
98	24	erfahren	XY	VVINF
98	25	also	ADV	ADV
98	26	muss	VMFIN	VMFIN
98	27	verfahren	VVINF	VVPP
98	28	werden	VAINF	VAINF
98	29	:	$.	$(
98	30	nimm	VVIMP	VVIMP
98	31	2.	ADJA	ADJA
98	32	Stürzen	VVINF	NN
98	33	oder	KON	KON
98	34	Deckel	NN	NN
98	35	/	$(	$(
98	36	lege	VVFIN	VVFIN
98	37	eine	ART	ART
98	38	inwärts	ADV	ADV
98	39	auf	APPR	APPR
98	40	den	ART	ART
98	41	Topf	NN	NN
98	42	/	$(	$(
98	43	bohre	VVFIN	VVFIN
98	44	ein	ART	ART
98	45	Löchlein	NN	NN
98	46	in	APPR	APPR
98	47	die	ART	ART
98	48	Stürze	NN	NN
98	49	/	$(	$(
98	50	durch	APPR	APPR
98	51	welches	PRELS	PIS
98	52	du	PPER	PPER
98	53	vermittelst	APPR	VVFIN
98	54	eines	ART	ART
98	55	herein	PTKVZ	ADV
98	56	gesteckten	VVINF	ADJA
98	57	Hoͤltzlein	NN	NN
98	58	die	ART	ART
98	59	Masse	NN	NN
98	60	/	$(	$(
98	61	ob	KOUS	KOUS
98	62	es	PPER	PPER
98	63	bald	ADV	ADV
98	64	halb	ADJD	ADJD
98	65	nein	PTKANT	ADV
98	66	gesotten	VVPP	VVPP
98	67	sei	VAFIN	VAFIN
98	68	/	$(	$(
98	69	nehmen	VVINF	VVINF
98	70	und	KON	KON
98	71	erfahren	VVINF	VVINF
98	72	kannst	VMFIN	VMFIN
98	73	.	$.	$.
99	1	über	APPR	APPR
99	2	diese	PDAT	PDAT
99	3	Stürze	NN	NN
99	4	decke	VVFIN	VVFIN
99	5	eine	ART	ART
99	6	andere	ADJA	PIAT
99	7	Stürze	NN	NN
99	8	/	$(	$(
99	9	jedoch	ADV	ADV
99	10	dass	ART	KOUS
99	11	solche	PIAT	PIS
99	12	recht	ADJD	ADJD
99	13	behöriger	NE	ADJA
99	14	massen	NN	NN
99	15	aufgelegt	VVPP	VVPP
99	16	werden	VAINF	VAINF
99	17	/	$(	$(
99	18	welche	PWAT	PRELS
99	19	beide	PIAT	PIS
99	20	du	PPER	PPER
99	21	sodann	ADV	ADV
99	22	auffs	APPRART	VVFIN
99	23	beste	ADJA	ADJA
99	24	mit	APPR	APPR
99	25	Ton	NN	NN
99	26	verkleiben	VVINF	VVFIN
99	27	damit	PAV	PAV
99	28	obbedeutender	ADJA	ADJA
99	29	massen	NN	NN
99	30	verfahren	VVINF	VVINF
99	31	kannst	VMFIN	VMFIN
99	32	et cetera	ADV	FM
99	33	.	$.	$.
100	1	wann	PWAV	PWAV
100	2	du	PPER	PPER
100	3	nun	ADV	ADV
100	4	vorgemeldeten	VVINF	ADJA
100	5	Saft	NN	NN
100	6	/	$(	$(
100	7	wie	KOKOM	KOUS
100	8	du	PPER	PPER
100	9	gelehrt	VVPP	VVPP
100	10	worden	VAPP	VAPP
100	11	/	$(	$(
100	12	recht	ADJD	ADJD
100	13	zubereitet	VVPP	VVPP
100	14	hast	VAFIN	VAFIN
100	15	und	KON	KON
100	16	es	PPER	PPER
100	17	in	APPR	APPR
100	18	ein	ART	ART
100	19	Glas	NN	NN
100	20	verwahrsamlich	ADJD	ADJD
100	21	aufheben	VVINF	VVINF
100	22	willst	VMFIN	VMFIN
100	23	so	ADV	ADV
100	24	verstopfe	VVFIN	VVFIN
100	25	das	ART	ART
100	26	Glas	NN	NN
100	27	mit	APPR	APPR
100	28	Wachs	NN	NN
100	29	oben	ADV	ADV
100	30	ganz	ADV	ADV
100	31	fest	NE	ADJD
100	32	/	$(	$(
100	33	so	ADV	ADV
100	34	wird	VAFIN	VAFIN
100	35	die	ART	ART
100	36	Kraft	NN	NN
100	37	erhalten	VVPP	VVINF
100	38	und	KON	KON
100	39	kann	VMFIN	VMFIN
100	40	man	PIS	PIS
100	41	ihn	PPER	PPER
100	42	von	APPR	APPR
100	43	Jahr	NN	NN
100	44	zu	PTKZU	APPR
100	45	Jahr	NN	NN
100	46	in	APPR	APPR
100	47	vorfallenden	ADJA	ADJA
100	48	Nöten	NN	NN
100	49	gebrauchen	VVINF	VVINF
100	50	/	$(	$(
100	51	bis	VVFIN	KON
100	52	wieder	ADV	ADV
100	53	Kräuter	NN	NN
100	54	kommen	VVFIN	VVFIN
100	55	/	$(	$(
100	56	doch	ADV	KON
100	57	rate	VVFIN	VVFIN
100	58	ich	PPER	PPER
100	59	dir	ART	PRF
100	60	getreulich	ADJD	ADJD
100	61	/	$(	$(
100	62	gebrauche	VVFIN	VVFIN
100	63	es	PPER	PPER
100	64	in	APPR	APPR
100	65	der	ART	ART
100	66	Zeit	NN	NN
100	67	und	KON	KON
100	68	danke	VVFIN	VVFIN
100	69	Gott	NE	NN
100	70	!	$.	$.
101	1	das	ART	ART
101	2	andere	ADJA	PIS
101	3	die	ART	ART
101	4	Pest	NN	NN
101	5	zu	PTKZU	PTKZU
101	6	kurieren	VVINF	VVINF
101	7	.	$.	$.
102	1	von	APPR	APPR
102	2	Captain	VVFIN	NN
102	3	Willis	NE	NE
102	4	in	APPR	APPR
102	5	London	NE	NE
102	6	in	APPR	APPR
102	7	Engeland	NE	NE
102	8	in	APPR	APPR
102	9	den	ART	ART
102	10	jüngsten	ADJA	ADJA
102	11	Sterben	NN	NN
102	12	ums	APPRART	APPRART
102	13	Jahr	NN	NN
102	14	Christi	NE	NE
102	15	1666	CARD	ADJA
102	16	.	$.	$.
102	17	jederzeit	ADV	ADV
102	18	glücklich	ADJD	ADJD
102	19	angebracht	VVPP	VVPP
102	20	.	$.	$.
103	1	℞	NN	XY
103	2	Wermutwasser	NN	NN
103	3	/	$(	$(
103	4	Malvasier	NN	NN
103	5	oder	KON	KON
103	6	des	ART	ART
103	7	besten	ADJA	ADJA
103	8	Span	NN	NN
103	9	}	$(	$(
103	10	jedes	PIAT	PIAT
103	11	ein	ART	ART
103	12	Nösell	NN	NN
103	13	Weins	NN	NN
103	14	/	$(	$(
103	15	Benedischen	NE	NN
103	16	Theriak	NN	NN
103	17	℥j	CARD	NN
103	18	}	$(	NN
103	19	jedes	PIAT	PIAT
103	20	ein	ART	ART
103	21	Nösell	NN	NN
103	22	Kartauenpulver	NN	NN
103	23	eine	ART	ART
103	24	Handvoll	NN	NN
103	25	klein	ADJD	ADJD
103	26	gerieben	VVPP	VVPP
103	27	/	$(	$(
103	28	mische	VVFIN	VVFIN
103	29	solches	PIAT	PIAT
103	30	alles	PIS	PIS
103	31	wohl	ADV	ADV
103	32	untereinander	ADV	ADV
103	34	/	$(	$(
103	35	gib	VVFIN	VVIMP
103	36	davon	PAV	PAV
103	37	einer	ART	ART
103	38	Mannsperson	NE	NN
103	41	4.	CARD	ADJA
103	44	Löffel	NN	NN
103	45	voll	ADJD	ADJD
103	46	/	$(	$(
103	47	einer	ART	ART
103	48	Weibsperson[60]	NN	NN
103	49	Weibsperson[60]	NN	NN
103	50	3.	ADJA	ADJA
103	51	Löffel	NN	NN
103	52	voll	ADJD	ADJD
103	53	/	$(	$(
103	54	und	KON	KON
103	55	einem	ART	ART
103	56	Kind	NN	NN
103	57	nach	APPR	APPR
103	58	Gelegenheit	NN	NN
103	59	1.	ADJA	ADJA
103	60	oder	KON	KON
103	61	2	CARD	CARD
103	62	Löffel	NN	NN
103	63	voll	ADJD	ADJD
103	64	ein	ART	PTKVZ
103	65	/	$(	$(
103	66	lass	VVIMP	ADJD
103	67	den	ART	ART
103	68	Patienten	NN	NN
103	69	3.	ADJA	ADJA
103	70	Stunden	NN	NN
103	71	lang	ADJD	ADJD
103	72	wohl	ADV	ADV
103	73	darauf	PAV	PAV
103	74	schwitzen	VVINF	VVINF
103	75	und	KON	KON
103	76	sich	PRF	PRF
103	77	bei	APPR	APPR
103	78	den	ART	ART
103	79	Schweiß	NN	NN
103	80	/	$(	$(
103	81	wie	KOKOM	KOKOM
103	82	bräuchlich	ADJD	ADJD
103	83	und	KON	KON
103	84	obgedacht	VVPP	ADJD
103	85	/	$(	$(
103	86	wohl	ADV	ADV
103	87	in	APPR	APPR
103	88	Acht	CARD	NN
103	89	nehmen	VVINF	VVINF
103	90	/	$(	$(
103	91	es	PPER	PPER
103	92	dürfte	VMFIN	VMFIN
103	93	wohl	ADV	ADV
103	94	etwas	PIS	PIAT
103	95	Schmerzen	NN	NN
103	96	oder	KON	KON
103	97	Geschwulst	NN	NN
103	98	verursachen	VVINF	VVINF
103	99	/	$(	$(
103	100	es	PPER	PPER
103	101	wird	VAFIN	VAFIN
103	102	aber	ADV	ADV
103	103	doch	ADV	ADV
103	104	darauf	PTKVZ	PAV
103	105	mit	APPR	APPR
103	106	der	ART	ART
103	107	Hilfe	NN	NN
103	108	Gottes	NN	NN
103	109	erwünschte	ADJA	ADJA
103	110	Besserung	NN	NN
103	111	und	KON	KON
103	112	gute	ADJA	ADJA
103	113	Gesundheit	NN	NN
103	114	erfolgen	VVINF	VVINF
103	115	.	$.	$.
104	1	danke	PTKANT	VVFIN
104	2	Gott	NE	NN
104	3	!	$.	$.
105	1	das	ART	ART
105	2	Dritte	ADJA	NN
105	3	ist	VAFIN	VAFIN
105	4	ein	ART	ART
105	5	präparierter	ADJA	ADJA
105	6	Giftessig	NN	NN
105	7	.	$.	$.
106	1	mit	APPR	APPR
106	2	welchen	PWAT	PIS
106	3	ein	ART	ART
106	4	berühmter	ADJA	ADJA
106	5	Medikus	NN	NN
106	6	in	APPR	APPR
106	7	Großpolen	NN	NN
106	8	sich	PRF	PRF
106	9	und	KON	KON
106	10	viele	ADV	PIAT
106	11	100.	ADJA	ADJA
106	12	Menschen	NN	NN
106	13	in	APPR	APPR
106	14	unterschiedlichen	ADJA	ADJA
106	15	Pestläufen	NE	NN
106	16	gar	ADV	ADV
106	17	glücklich	ADJD	ADJD
106	18	präserviert	VVPP	VVPP
106	19	und	KON	KON
106	20	erhalten	VVPP	VVPP
106	21	hat	VAFIN	VAFIN
106	22	.	$.	$.
107	1	℞	NN	XY
107	2	frisch	NE	ADJD
107	3	geschnittener	ADJA	ADJA
107	4	Rauten	NN	NN
107	5	4.	ADJA	ADJA
107	6	Händvoll	ADJD	NN
107	7	/	$(	$(
107	8	Scordien	NN	NN
107	9	oder	KON	KON
107	10	Lachenknoblauch	NN	NN
107	11	halb	ADJD	ADJD
107	12	so	ADV	ADV
107	13	viel	ADV	ADV
107	14	.	$.	$.
108	1	tue	VVFIN	VVFIN
108	2	sie	PPER	PPER
108	3	in	APPR	APPR
108	4	einen	ART	ART
108	5	halben	ADJA	ADJA
108	6	Topf	NN	NN
108	7	guten	ADJA	ADJA
108	8	Weinessig	NN	NN
108	9	/	$(	$(
108	10	und	KON	KON
108	11	schneide	VVFIN	VVFIN
108	12	noch	ADV	ADV
108	13	darzu	PAV	ADV
108	14	2.	ADJA	ADJA
108	15	oder	KON	KON
108	16	3.	ADJA	ADJA
108	17	Zitronen	NN	NN
108	18	stückweise	NN	ADJD
108	19	hinein	APZR	PTKVZ
108	20	/	$(	$(
108	21	so	ADV	ADV
108	22	hast	VAFIN	VAFIN
108	23	du	PPER	PPER
108	24	einen	ART	ART
108	25	bewährten	VVFIN	ADJA
108	26	Giftessig	NN	NN
108	27	wovon	PWAV	PWAV
108	28	du	PTKZU	PPER
108	29	täglich	ADJD	ADJD
108	30	oder	KON	KON
108	31	zum	APPRART	APPRART
108	32	Öfteren	PIS	NN
108	33	1.	ADJA	ADJA
108	34	oder	KON	KON
108	36	2.	CARD	ADJA
108	37	Löffel	NN	NN
108	38	voll	ADJD	ADJD
108	39	entweder	KON	KON
108	40	allein	ADV	ADV
108	41	/	$(	$(
108	42	oder	KON	KON
108	43	wann	PWAV	PWAV
108	44	du	PPER	PPER
108	45	irgend	ADV	ADV
108	46	darauf	PAV	PAV
108	47	schwitzen	VVINF	VVINF
108	48	willst	VMFIN	VMFIN
108	49	/	$(	$(
108	50	von	APPR	APPR
108	51	einem	ART	ART
108	52	Präservativlatwerge	ADJD	NN
108	53	ein	ART	ART
108	54	paar	PIAT	PIAT
108	55	Messerspitzen	NN	NN
108	56	/	$(	$(
108	57	oder	KON	KON
108	58	von	APPR	APPR
108	59	dem	ART	ART
108	60	roten	ADJA	ADJA
108	61	Pest-	NN	TRUNC
108	62	oder	KON	KON
108	63	Giftpulver	NN	NN
108	64	/	$(	$(
108	65	sonst	ADV	ADV
108	66	pulvis	NE	VVFIN
108	67	Alexipharmacus	NE	NE
108	68	Montagnanæ	NE	NE
108	69	genannt	VVPP	VVPP
108	70	/	$(	$(
108	71	halb	ADJD	ADJD
108	72	bis	VVFIN	KON
108	73	1.	ADJA	ADJA
108	74	Quintel	NE	NN
108	75	darinnen	ADV	VVFIN
108	76	einnehmen	VVINF	VVINF
108	77	und	KON	KON
108	78	gebrauchen	VVINF	VVINF
108	79	kannst	VMFIN	VMFIN
108	80	.	$.	$.
109	1	danke	PTKANT	VVFIN
109	2	Gott	NN	NN
109	3	!	$.	$.
110	1	Bericht	NN	NN
110	2	.	$.	$.
111	1	als	KOKOM	KOKOM
111	2	im	APPRART	APPRART
111	3	Jahr	NN	NN
111	4	Christi	NE	NE
111	5	1534.	CARD	ADJA
111	6	zu	PTKZU	APPR
111	7	Venedig	NE	NE
111	8	so	ADV	ADV
111	9	grausame	ADJA	ADJA
111	10	Pestilenz	NN	NN
111	11	regiert	VVFIN	VVPP
111	12	/	$(	$(
111	13	dass	KOUS	KOUS
111	14	auch	ADV	ADV
111	15	die	ART	ART
111	16	Leute	NN	NN
111	17	so	ADV	ADV
111	18	beisammen	PTKVZ	ADV
111	19	in	APPR	APPR
111	20	Gesellschaft	NN	NN
111	21	gestanden	VVINF	VVPP
111	22	und	KON	KON
111	23	miteinander	APPR	ADV
111	25	geredet	VVPP	VVPP
111	26	haben	VAFIN	VAFIN
111	27	/	$(	$(
111	28	gehling	VVIMP	NN
111	29	niedergefallen	VVPP	VVPP
111	30	und	KON	KON
111	31	gestorben	VVPP	VVPP
111	32	/	$(	$(
111	33	ist	VAFIN	VAFIN
111	34	das	ART	ART
111	35	obbeschriebene	ADJA	ADJA
111	36	erste	ADJA	ADJA
111	37	Präservativ	NN	NN
111	38	so	ADV	ADV
111	39	des	ART	ART
111	40	Jahres	NN	NN
111	41	einmal	ADV	ADV
111	42	gebraucht	VVPP	VVPP
111	43	werden	VAINF	VAINF
111	44	kann	VMFIN	VMFIN
111	45	/	$(	$(
111	46	von	APPR	APPR
111	47	2.	ADJA	ADJA
111	49	armen	ADJA	ADJA
111	50	Student	NN	NN
111	52	wie	APPR	KOKOM
111	53	glaubwuͤrdig	ADJA	NN
111	54	berichtet	VVFIN	VVPP
111	55	wird	VAFIN	VAFIN
111	56	/	$(	$(
111	57	ohne	APPR	APPR
111	58	Zweifel	NN	NN
111	59	aus	APPR	APPR
111	60	sonderbarer	ADJA	ADJA
111	61	göttlicher	ADJD	ADJA
111	62	Eingebung	NN	NN
111	63	erfunden	VVPP	VVPP
111	64	und	KON	KON
111	65	an	APPR	APPR
111	66	viele	ADV	PIAT
111	67	1000 .	CARD	CARD
112	1	Menschen	NN	NN
112	2	ganz	ADV	ADV
112	3	heilsamlich	ADJD	ADJD
112	4	probiert	VVFIN	VVPP
112	5	worden	VAPP	VAPP
112	6	.	$.	$.
113	1	so	ADV	ADV
113	2	hat	VAFIN	VAFIN
113	3	auch	ADV	ADV
113	4	nebenst	APPR	VVFIN
113	5	anderen	ADJA	PIS
113	6	vortrefflichen	ADJA	ADJA
113	7	und	KON	KON
113	8	heilsamen	ADJA	ADJA
113	9	Mitteln	NN	NN
113	10	ein	ART	ART
113	11	englländischer	NE	ADJA
113	12	berühmter	ADJA	ADJA
113	13	Medikus	NN	NN
113	14	sich	PRF	PRF
113	15	insonderheit	ADV	NN
113	16	dieses	PDAT	PDAT
113	17	Rezept	NE	NN
113	18	nicht	PTKNEG	PTKNEG
113	19	allein	ADV	ADV
113	20	in	APPR	APPR
113	21	obbemeldeten	ADJA	ADJA
113	22	großen	ADJA	ADJA
113	23	Sterben	VVFIN	NN
113	24	zu	PTKZU	APPR
113	25	London	NE	NE
113	26	,	$,	$,
113	27	sondern	KON	KON
113	28	auch	ADV	ADV
113	29	noch	ADV	ADV
113	30	in	APPR	APPR
113	31	jüngster	ADJA	ADJA
113	32	in	APPR	APPR
113	33	Brabant	NE	NE
113	34	vor	APPR	APPR
113	35	wenigen	PIS	PIAT
113	36	Jahren	NN	NN
113	37	regierender	ADJA	ADJA
113	38	Pest	NN	NN
113	39	wie	KOKOM	KOKOM
113	40	er	PPER	PPER
113	41	es	PPER	PPER
113	42	selbst	ADV	ADV
113	43	gerühmt	VVPP	VVPP
113	44	/	$(	$(
113	45	und	KON	KON
113	46	seiner	PPOSAT	PPOSAT
113	47	überaus	ADV	ADV
113	48	glücklichen	ADJA	ADJA
113	49	Kuren	NN	NN
113	50	halber	ADJA	APPO
113	51	große	ADJA	ADJA
113	52	Renommee	NN	NN
113	53	überkommen	VVPP	VVFIN
113	54	und	KON	KON
113	55	erworben	VVPP	VVPP
113	56	/	$(	$(
113	57	bedient	VVFIN	VVFIN
113	58	:	$.	$(
113	59	dahero	PAV	NE
113	60	dieses	PDAT	PDAT
113	61	secretum	NE	NN
113	62	billig	ADJD	ADJD
113	63	als	KOKOM	KOKOM
113	64	eine	ART	ART
113	65	sonderbare	ADJA	ADJA
113	66	unverdiente	ADJA	ADJA
113	67	Gnade	NN	NN
113	68	Gottes	NN	NN
113	69	zu	PTKZU	PTKZU
113	70	achten	VVINF	VVINF
113	71	und	KON	KON
113	72	mit	APPR	APPR
113	73	höchsten	ADJA	ADJA
113	74	Dank	APPR	NN
113	75	zu	PTKZU	PTKZU
113	76	erkennen	VVINF	VVINF
113	77	und	KON	KON
113	78	anzunehmen	VVIZU	VVIZU
113	79	ist	VAFIN	VAFIN
113	80	Gott	NN	NN
113	81	allein	ADV	ADV
113	82	die	ART	ART
113	83	Ehre	NN	NN
113	84	.	$.	$.
