	token_ids	tokens	goldlabels	predictions
23	36	lassen	VVINF	VVINF
23	37	soll	VMFIN	VMFIN
23	38	/	$(	$(
23	39	besonders	ADV	ADV
23	40	jetziger	ADJA	ADJA
23	41	Zeit	NN	NN
23	42	Gelegenheit	NN	NN
23	43	nach	APPR	PTKVZ
23	44	/	$(	$(
23	45	da	ADV	KOUS
23	46	man	PIS	PIS
23	47	wenige	PIS	PIAT
23	48	Leute	NN	NN
23	49	findet	VVFIN	VVFIN
23	50	/	$(	$(
23	51	die	ART	PRELS
23	52	eines	ART	ART
23	53	anderen	ADJA	PIAT
23	54	Arbeit	NN	NN
23	55	in	APPR	APPR
23	56	Gutem	ADJA	NN
23	57	/	$(	$(
23	58	wie	KOKOM	KOUS
23	59	sie	PPER	PPER
23	60	gemeint	VVPP	ADJD
23	61	aufnehmen	VVINF	VVINF
23	62	/	$(	$(
23	63	hergegen	ADV	VVFIN
23	64	aber	ADV	ADV
23	65	so	ADV	ADV
23	66	viele	ADV	PIAT
23	67	Schmeißhummeln	NN	NN
23	68	und	KON	KON
23	69	Momi	NN	NE
23	70	haufenweise	ADV	ADJD
23	71	/	$(	$(
23	72	wie	KOKOM	KOUS
23	73	die	ART	ART
23	74	Staren	NN	NN
23	75	/	$(	$(
23	76	sich	PRF	PRF
23	77	finden	VVINF	VVINF
23	78	/	$(	$(
23	79	welche	PWAT	PRELS
23	80	/	$(	$(
23	81	wenn	KOUS	KOUS
23	82	sie	PPER	PPER
23	83	gleich	ADV	ADJD
23	84	für	APPR	APPR
23	85	sich	PRF	PRF
23	86	selbst	ADV	ADV
23	87	nichts	PIS	PIAT
23	88	Gutes	NN	NN
23	89	tun	VVINF	VVINF
23	90	/	$(	$(
23	91	doch	ADV	KON
23	92	alles	PIS	PIS
23	93	/	$(	$(
23	94	was	PWS	PRELS
23	95	ihnen	PPER	PPER
23	96	unter	APPR	APPR
23	97	ihre	PPOSAT	PPOSAT
23	98	Krallen	NN	NN
23	99	kommt	VVFIN	VVFIN
23	100	/	$(	$(
23	101	es	PPER	PPER
23	102	sei	VAFIN	VAFIN
23	103	so	ADV	ADV
23	104	gut	ADJD	ADJD
23	105	oder	KON	KON
23	106	doch	ADV	ADV
23	107	wohlgemeint	ADJD	ADJD
23	108	es	PPER	PPER
23	109	immer	ADV	ADV
23	110	wolle	VMFIN	VMFIN
23	111	/	$(	$(
23	112	tadeln	VVINF	VVINF
23	113	und	KON	KON
23	114	vernichten	VVINF	VVINF
23	115	.	$.	$.
24	1	dessen	PDS	PDS
24	2	aber	ADV	ADV
24	3	ungeachtet	APPR	APPR
24	4	/	$(	$(
24	5	dieweil	KOUS	ADV
24	6	gleichwohl	ADV	ADV
24	7	allerlei	PIAT	PIAT
24	8	Ungelegenheiten	NN	NN
24	9	aus	APPR	APPR
24	10	Mangel	NN	NN
24	11	eines	ART	ART
24	12	gründlichen	ADJA	ADJA
24	13	Berichts	NN	NN
24	14	von	APPR	APPR
24	15	dieses	PDAT	PDAT
24	16	Brunnens	NN	NN
24	17	Natur	NN	NN
24	18	/	$(	$(
24	19	Wirkung	NN	NN
24	20	und	KON	KON
24	21	nützlichem	ADJA	ADJA
24	22	Brauch	NN	NN
24	23	entstehen	VVINF	VVINF
24	24	/	$(	$(
24	25	in	APPR	APPR
24	26	dem	ART	ART
24	27	der	ART	ART
24	28	gemeine	ADJA	ADJA
24	29	Mann	PIS	NN
24	30	eine	ART	ART
24	31	Panacaeam	NE	NN
24	32	daraus	PAV	PAV
24	33	machen	VVINF	VVINF
24	34	/	$(	$(
24	35	und	KON	KON
24	36	dafür	PAV	PAV
24	37	halten	VVINF	VVINF
24	38	will	VMFIN	VMFIN
24	39	/	$(	$(
24	40	dass	KOUS	KOUS
24	41	er	PPER	PPER
24	42	alle	PIAT	PIAT
24	43	Krankheiten	NN	NN
24	44	heile	ADJA	VVFIN
24	45	/	$(	$(
24	46	welches	PWS	PWS
24	47	/	$(	$(
24	48	dieweil	KOUS	KOUS
24	49	es	PPER	PPER
24	50	nicht	PTKNEG	PTKNEG
24	51	geschieht	VVFIN	VVFIN
24	52	/	$(	$(
24	53	nicht	PTKNEG	PTKNEG
24	54	allein	ADV	ADV
24	55	die	ART	ART
24	56	Zehrung	NN	NN
24	57	oder	KON	KON
24	58	Fuhrlohn	NN	NN
24	59	umsonst	ADV	ADV
24	60	angewendet	VVPP	VVPP
24	61	/	$(	$(
24	62	welches	PRELS	PWS
24	63	noch	ADV	ADV
24	64	zu	PTKZU	PTKZU
24	65	vergessen	VVPP	VVINF
24	66	wäre	VAFIN	VAFIN
24	67	/	$(	$(
24	68	sondern	KON	KON
24	69	auch	ADV	ADV
24	70	viele	ADV	PIAT
24	71	Leute	NN	NN
24	72	sich	PRF	PRF
24	73	damit	PAV	PAV
24	74	verderben	VVFIN	VVINF
24	75	/	$(	$(
24	76	wie	KOKOM	KOUS
24	77	ich	PPER	PPER
24	78	selbst	ADV	ADV
24	79	weiß	VVFIN	VVFIN
24	80	/	$(	$(
24	81	dass	KOUS	KOUS
24	82	etliche	PIAT	PIS
24	83	/	$(	$(
24	84	so	ADV	ADV
24	85	diesen	PDAT	PDAT
24	86	Brunnen	NN	NN
24	87	gebraucht	VVPP	VVPP
24	88	/	$(	$(
24	89	Hauptwehtage	NN	NN
24	90	/	$(	$(
24	91	Reißen	NN	NN
24	92	in	APPR	APPR
24	93	Gliedern	NN	NN
24	94	/	$(	$(
24	95	Convulsiones	NE	NN
24	96	und	KON	KON
24	97	andere	ADJA	PIS
24	98	Beschwerung	NN	NN
24	99	davon	PAV	PAV
24	100	erregt	VVPP	VVPP
24	101	/	$(	$(
24	102	und	KON	KON
24	103	derowegen	ADV	ADJA
24	104	Arznei	NN	NN
24	105	brauchen	VVFIN	VVINF
24	106	müssen	VMFIN	VMINF
24	107	.	$.	$.
25	1	dadurch	PAV	PAV
25	2	denn	KON	ADV
25	3	ferner	ADV	ADJD
25	4	Ursache	NN	NN
25	5	und	KON	KON
25	6	Anlass	NN	NN
25	7	gegeben	VVINF	VVPP
25	8	wird	VAFIN	VAFIN
25	9	/	$(	$(
25	10	das	ART	PRELS
25	11	dieser	PDAT	PDAT
25	12	Brunnen	NN	NN
25	13	/	$(	$(
25	14	welcher	PWAT	PWS
25	15	in	APPR	APPR
25	16	gewissen	ADJA	ADJA
25	17	Krankheiten	NN	NN
25	18	/	$(	$(
25	19	und	KON	KON
25	20	auf	APPR	APPR
25	21	gewisse	ADJA	ADJA
25	22	Maß	NN	NN
25	23	und	KON	KON
25	24	Weise	NN	NN
25	25	gebraucht	VVPP	VVPP
25	26	/	$(	$(
25	27	eine	ART	ART
25	28	sonderliche	ADJA	ADJA
25	29	Gabe	NN	NN
25	30	/	$(	$(
25	31	Werk	NN	NN
25	32	und	KON	KON
25	33	Geschöpf	NN	$.
25	34	Gottes	NN	NN
25	35	ist	VAFIN	VAFIN
25	36	/	$(	$(
25	37	von	APPR	APPR
25	38	vielen	PIAT	PIAT
25	39	vernichtet	VVPP	VVPP
25	40	/	$(	$(
25	41	ja	ADV	ADV
25	42	wohl	ADV	ADV
25	43	für	APPR	APPR
25	44	schädlich	ADJD	ADJD
25	45	und	KON	KON
25	46	giftig	ADJD	ADJD
25	47	ausgeschrien	VVPP	VVPP
25	48	wird	VAFIN	VAFIN
25	49	.	$.	$.
26	1	zu	APPR	APPR
26	2	dem	ART	ART
26	3	auch	ADV	ADV
26	4	allen	PIAT	PIAT
26	5	Medizis	NE	NN
26	6	,	$,	$,
26	7	ja	ADV	ADV
26	8	allen	PIAT	PIAT
26	9	Physicis	NE	NN
26	10	oder	KON	KON
26	11	Naturkündigern	NN	NN
26	12	obliegen	VVINF	VVINF
26	13	und	KON	KON
26	14	gebühren	VVINF	VVINF
26	15	will	VMFIN	VMFIN
26	16	/	$(	$(
26	17	darob	PAV	NN
26	18	zu	PTKZU	PTKZU
26	19	sein	VAINF	VAINF
26	20	/	$(	$(
26	21	dass	KOUS	KOUS
26	22	dieses	PDAT	PDAT
26	23	so	ADV	ADV
26	24	weit	ADJD	ADJD
26	25	und	KON	KON
26	26	hochberühmten	ADJA	ADJA
26	27	Brunnens	NN	NN
26	28	Art	NN	NN
26	29	und	KON	KON
26	30	Eigenschaft	NN	NN
26	31	nicht	PTKNEG	PTKNEG
26	32	verborgen	VVPP	ADJD
26	33	bleibe	VVFIN	VVFIN
26	34	/	$(	$(
26	35	sondern	KON	KON
26	36	erkundigt	VVFIN	VVFIN
26	37	/	$(	$(
26	38	und	KON	KON
26	39	/	$(	$(
26	40	wie	KOKOM	KOKOM
26	41	männiglich	ADJD	ADJD
26	42	wünscht	VVFIN	VVFIN
26	43	/	$(	$(
26	44	hofft	VVFIN	VVFIN
26	45	/	$(	$(
26	46	und	KON	KON
26	47	mit	APPR	APPR
26	48	Verlangen	NN	NN
26	49	danach	PAV	PAV
26	50	wartet	VVFIN	VVFIN
26	51	/	$(	$(
26	52	ans	APPRART	APPRART
26	53	Licht	NN	NN
26	54	gebracht	VVFIN	VVPP
26	55	werde	VAFIN	VAFIN
26	56	:	$.	$.
27	1	als	KOKOM	KON
27	2	habe	VAFIN	VAFIN
27	3	ich	PPER	PPER
27	4	/	$(	$(
27	5	sonderlich	ADJD	ADJD
27	6	auf	APPR	APPR
27	7	vieler	PIAT	PIAT
27	8	vornehmer	ADJA	ADJA
27	9	und	KON	KON
27	10	gutherziger	ADJA	ADJA
27	11	Leute	NN	NN
27	12	Anhalten	VVINF	VVINF
27	13	/	$(	$(
27	14	kürzlich	ADV	ADJD
27	15	hiervon	PAV	PAV
27	16	meine	PPOSAT	PPOSAT
27	17	Meinung	NN	NN
27	18	/	$(	$(
27	19	so	ADV	ADV
27	20	gut	ADJD	ADJD
27	21	mir	PPER	PRF
27	22	es	PPER	PPER
27	23	unser	PPOSAT	PPOSAT
27	24	Herr	NN	NN
27	25	Gott	NN	NN
27	26	beschert	VVPP	VVFIN
27	27	/	$(	$(
27	28	niemands	PIS	PIS
27	29	vorgegriffen	VVPP	VVPP
27	30	/	$(	$(
27	31	öffentlich	ADJD	ADJD
27	32	dartun	VVINF	VVINF
27	33	wollen	VMFIN	VMFIN
27	34	.	$.	$.
28	1	welches	PWS	PWS
28	2	der	ART	ART
28	3	gutherzige	ADJA	ADJA
28	4	Leser	NN	NN
28	5	im	APPRART	APPRART
28	6	Besten	ADJA	NN
28	7	vormerken	VVINF	VVINF
28	8	/	$(	$(
28	9	und	KON	KON
28	10	da	ADV	KOUS
28	11	ich	PPER	PPER
28	12	verhoffentlich	ADJD	ADJD
28	13	den	ART	ART
28	14	Zweck	NN	NN
28	15	getroffen	VVPP	VVPP
28	16	/	$(	$(
28	17	ihm	PPER	PPER
28	18	meine	PPOSAT	PPOSAT
28	19	gutherzige	ADJA	ADJA
28	20	Wohlmeinung	NN	NN
28	21	gefallen	VVPP	VVPP
28	22	lassen	VVINF	VVINF
28	23	/	$(	$(
28	24	da	ADV	KOUS
28	25	er	PPER	PPER
28	26	aber	ADV	ADV
28	27	einer	ART	ART
28	28	anderen	ADJA	PIAT
28	29	Meinung	NN	NN
28	30	/	$(	$(
28	31	welche	PWAT	PRELS
28	32	bas	NN	NE
28	33	gegründet	VVPP	VVFIN
28	34	/	$(	$(
28	35	dieselbige	PDAT	ADJA
28	36	gemeines	ADJA	ADJA
28	37	Nutzens	NN	NN
28	38	halben	ADJA	ADJA
28	39	nicht	PTKNEG	PTKNEG
28	40	verhehlen	VVINF	VVINF
28	41	wolle	VMFIN	VMFIN
28	42	.	$.	$.
29	1	soll	VMFIN	VMFIN
29	2	als	KOKOM	KOKOM
29	3	dann	ADV	ADV
29	4	mir	PPER	PRF
29	5	genug	ADV	ADV
29	6	sein	VAINF	VAINF
29	7	/	$(	$(
29	8	dass	KOUS	KOUS
29	9	/	$(	$(
29	10	wo	PWAV	PWAV
29	11	ich	PPER	PPER
29	12	durch	APPR	APPR
29	13	diese	PDAT	PDAT
29	14	meine	PPOSAT	PPOSAT
29	15	/	$(	$(
29	16	wiewohl	KOUS	KOUS
29	17	geringschätzige	ADJA	ADJA
29	18	/	$(	$(
29	19	Arbeit	NN	NN
29	20	/	$(	$(
29	21	nichts	PIS	PIAT
29	22	anderes	ADV	PIS
29	23	ausgerichtet	VVPP	VVPP
29	24	und	KON	KON
29	25	erlangt	VVFIN	VVPP
29	26	/	$(	$(
29	27	doch	ADV	KON
29	28	anderen	ADJA	PIS
29	29	den	ART	ART
29	30	Sachen	NN	NN
29	31	weiter	ADV	PTKVZ
29	32	und	KON	KON
29	33	besser	ADJD	ADJD
29	34	nach	APPR	PTKVZ
29	35	zu	PTKZU	PTKZU
29	36	denken	VVINF	VVINF
29	37	/	$(	$(
29	38	und	KON	KON
29	39	die	ART	ART
29	40	Wahrheit	NN	NN
29	41	zu	PTKZU	PTKZU
29	42	erfinden	VVINF	VVINF
29	43	/	$(	$(
29	44	Ursache	NN	NN
29	45	und	KON	KON
29	46	Anleitung	NN	NN
29	47	gegeben	VVPP	VVPP
29	48	habe	VAFIN	VAFIN
29	49	.	$.	$.
30	1	will	VMFIN	VMFIN
30	2	demnach	PAV	ADV
30	3	im	APPRART	APPRART
30	4	Namen	NN	NN
30	5	Gottes	NN	NN
30	6	zum	APPRART	APPRART
30	7	Handel	NN	NN
30	8	schreiten	VVFIN	VVINF
30	9	/	$(	$(
30	10	und	KON	KON
30	11	erstlich	ADV	ADJD
30	12	von	APPR	APPR
30	13	der	ART	ART
30	14	Natur	NN	NN
30	15	/	$(	$(
30	16	Art	NN	NN
30	17	und	KON	KON
30	18	Eigenschaft	NN	NN
30	19	/	$(	$(
30	20	oder	KON	KON
30	21	Essentia	NN	NE
30	22	und	KON	KON
30	23	Minera	NN	NE
30	24	,	$,	$,
30	25	daher	PAV	PAV
30	26	dieser	PDAT	PDAT
30	27	Brunnen	NN	NN
30	28	seine	PPOSAT	PPOSAT
30	29	Kraft	NN	NN
30	30	hat	VAFIN	VAFIN
30	31	/	$(	$(
30	32	berichten	VVFIN	VVINF
30	33	/	$(	$(
30	34	zum	APPRART	APPRART
30	35	2.	ADJA	ADJA
30	36	/	$(	$(
30	37	was	PWS	PIS
30	38	von	APPR	APPR
30	39	der	ART	ART
30	40	Komplexion	NN	NN
30	41	oder	KON	KON
30	42	Temperamento	NE	NN
30	43	und	KON	KON
30	44	Qualitäten	NN	NN
30	45	dieses	PDAT	PDAT
30	46	Brunnens	NN	NN
30	47	andeuten	VVINF	VVINF
30	48	/	$(	$(
30	49	zum	APPRART	APPRART
30	50	3.	ADJA	ADJA
30	51	seine	PPOSAT	PPOSAT
30	52	Kraft	NN	NN
30	53	und	KON	KON
30	54	Wirkungen	NN	NN
30	55	/	$(	$(
30	56	so	ADV	ADV
30	57	viel	ADV	ADV
30	58	mir	PPER	PRF
30	59	dieselben	PDAT	PDS
30	60	wissend	ADJD	ADJD
30	61	/	$(	$(
30	62	erzählen	VVINF	VVINF
30	63	/	$(	$(
30	64	und	KON	KON
30	65	letztlich	ADV	ADV
30	66	von	APPR	APPR
30	67	seinem	PPOSAT	PPOSAT
30	68	rechtmäßigen	ADJA	ADJA
30	69	/	$(	$(
30	70	heilsamen	ADJA	ADJA
30	71	/	$(	$(
30	72	und	KON	KON
30	73	nützlichen	ADJA	ADJA
30	74	Gebrauch	NN	NN
30	75	/	$(	$(
30	76	kurze	ADJA	ADJA
30	77	Erinnerung	NN	NN
30	78	tun	VVINF	VVINF
30	79	.	$.	$.
31	1	das	ART	ART
31	2	erste	ADJA	ADJA
31	3	Kapitel	NN	NN
31	4	.	$.	$.
32	1	von	APPR	APPR
32	2	der	ART	ART
32	3	Natur	NN	NN
32	4	/	$(	$(
32	5	oder	KON	KON
32	6	Minera	NN	NE
32	7	und	KON	KON
32	8	Essentia	NN	NE
32	9	dieses	PDAT	PDAT
32	10	Brunnens	NN	NN
32	11	.	$.	$.
33	1	anfänglich	ADJD	ADJD
33	2	wann	PWAV	PWAV
33	3	ein	ART	ART
33	4	Wasser	NN	NN
33	5	entweder	KON	KON
33	6	stark	ADJD	ADJD
33	7	reucht	VVFIN	VVFIN
33	8	/	$(	$(
33	9	oder	KON	KON
33	10	ist	VAFIN	VAFIN
33	11	trübe	ADJA	ADJD
33	12	/	$(	$(
33	13	oder	KON	KON
33	14	salzig	NE	ADJD
33	15	/	$(	$(
33	16	oder	KON	KON
33	17	sonsten	ADV	ADV
33	18	eine	ART	ART
33	19	zur	APPRART	APPRART
33	20	Arznei	NN	NN
33	21	dienende	ADJA	ADJA
33	22	Kraft	NN	NN
33	23	hat	VAFIN	VAFIN
33	24	/	$(	$(
33	25	so	ADV	ADV
33	26	heißt	VVFIN	VVFIN
33	27	es	PPER	PPER
33	28	der	ART	ART
33	29	fürnehme	ADJA	ADJA
33	30	Medikus	NN	NN
33	31	Galenus	NN	NE
33	32	recht	ADJD	ADJD
33	33	und	KON	KON
33	34	wohl	ADV	ADV
33	35	nicht	PTKNEG	PTKNEG
33	36	nur	ADV	ADV
33	37	schlecht	ADJD	ADJD
33	38	sondern	KON	KON
33	39	ein	ART	ART
33	40	vermischtes	ADJA	ADJA
33	41	Wasser	NN	NN
33	42	.	$.	$.
34	1	nun	ADV	ADV
34	2	ist	VAFIN	VAFIN
34	3	dieser	PDAT	PDAT
34	4	Brunnen	NN	NN
34	5	etwas	PIS	ADV
34	6	süßlicher	ADJA	ADJD
34	7	am	APPRART	APPRART
34	8	Geschmack	NN	NN
34	9	und	KON	KON
34	10	etwas	PIS	ADV
34	11	pfülentzschichter	NE	ADJD
34	12	/	$(	$(
34	13	dann	ADV	ADV
34	14	andere	ADJD	PIAT
34	15	gemeine	ADJD	ADJA
34	16	Wasser	NN	NN
34	17	/	$(	$(
34	18	und	KON	KON
34	19	an	APPR	APPR
34	20	der	ART	ART
34	21	Farbe	NN	NN
34	22	etwas	PIS	ADV
34	23	trüber	ADJD	ADJD
34	24	und	KON	KON
34	25	fast	ADV	ADV
34	26	einem	ART	ART
34	27	Molken	NN	NN
34	28	gleich	ADV	ADJD
34	29	/	$(	$(
34	30	wann	PWAV	PWAV
34	31	er	PPER	PPER
34	32	sich	PRF	PRF
34	33	nicht	PTKNEG	PTKNEG
34	34	abgeläutert	VVPP	VVPP
34	35	und	KON	KON
34	36	zu	PTKZU	APPR
34	37	Grunde	NN	NN
34	38	gesetzt	VVPP	VVPP
34	39	.	$.	$.
35	1	item	NN	ADV
35	2	wann	PWAV	PWAV
35	3	man	PIS	PIS
35	4	dessen	PDS	PDS
35	5	gleich	ADV	APPR
35	6	eine	ART	ART
35	7	gute	ADJA	ADJA
35	8	Notdurft	NN	NN
35	9	trinkt	VVFIN	VVFIN
35	10	/	$(	$(
35	11	so	ADV	ADV
35	12	fühlt	VVFIN	VVFIN
35	13	man	PIS	PIS
35	14	doch	ADV	ADV
35	15	in	APPR	APPR
35	16	Hypochondriis	NE	NN
35	17	und	KON	KON
35	18	Weichen	VVINF	NN
35	19	leichtlich	ADJD	ADV
35	20	keine	PIAT	PIAT
35	21	Beschwerung	NN	NN
35	22	oder	KON	KON
35	23	Blähung	NN	NN
35	24	davon	PAV	PTKVZ
35	25	.	$.	$.
36	1	zu	APPR	APPR
36	2	dem	ART	PDS
36	3	hält	VVFIN	VVFIN
36	4	er	PPER	PPER
36	5	sich	PRF	PRF
36	6	lange	ADV	ADV
36	7	/	$(	$(
36	8	dass	KOUS	KOUS
36	9	er	PPER	PPER
36	10	nicht	PTKNEG	PTKNEG
36	11	so	ADV	ADV
36	12	leichtlich	ADJD	ADV
36	13	stinkend	VVPP	ADJD
36	14	wird	VAFIN	VAFIN
36	15	.	$.	$.
37	1	letztlich	ADV	ADV
37	2	so	ADV	ADV
37	3	hat	VAFIN	VAFIN
37	4	er	PPER	PPER
37	5	/	$(	$(
37	6	wie	KOKOM	KOUS
37	7	die	ART	ART
37	8	Erfahrung	NN	NN
37	9	zeugt	VVFIN	VVFIN
37	10	/	$(	$(
37	11	so	ADV	ADV
37	12	viel	ADV	ADV
37	13	zur	APPRART	APPRART
37	14	Gesundheit	NN	NN
37	15	dienliche	ADJA	ADJA
37	16	Kräfte	NN	NN
37	17	und	KON	KON
37	18	Tugenden	NN	NN
37	19	/	$(	$(
37	20	dergleichen	PIS	PIS
37	21	ein	ART	ART
37	22	schlechtes	ADJD	ADJA
37	23	Wasser	NN	NN
37	24	nicht	PTKNEG	PTKNEG
37	25	haben	VAFIN	VAINF
37	26	kann	VMFIN	VMFIN
37	27	.	$.	$.
38	1	dannenher	PAV	ADV
38	2	dann	ADV	ADV
38	3	ein	ART	ART
38	4	jeder	PIAT	PIS
38	5	leichtlich	ADJD	ADV
38	6	abzunehmen	VVINF	VVIZU
38	7	/	$(	$(
38	8	dass	KOUS	KOUS
38	9	dieser	PDAT	PDAT
38	10	Brunnen	NE	NN
38	11	mit	APPR	APPR
38	12	etwas	PIS	ADV
38	13	anderem	ADV	PIS
38	14	vermischt	VVFIN	VVPP
38	15	sei	VAFIN	VAFIN
38	16	.	$.	$.
39	1	weil	KOUS	KOUS
39	2	aber	ADV	ADV
39	3	solches	PIAT	PIS
39	4	nicht	PTKNEG	PTKNEG
39	5	/	$(	$(
39	6	wie	KOKOM	KOUS
39	7	in	APPR	APPR
39	8	den	ART	ART
39	9	Sauer-	NN	TRUNC
39	10	und	KON	KON
39	11	Salzbrunnen	NN	NN
39	12	/	$(	$(
39	13	durch	APPR	APPR
39	14	den	ART	ART
39	15	Geschmack	NN	NN
39	16	/	$(	$(
39	17	oder	KON	KON
39	18	durch	APPR	APPR
39	19	den	ART	ART
39	20	Geruch	NN	NN
39	21	/	$(	$(
39	22	wie	KOKOM	KOUS
39	23	in	APPR	APPR
39	24	den	ART	ART
39	25	Schwefelwassern	NN	NN
39	26	/	$(	$(
39	27	viel	ADV	ADV
39	28	weniger	ADV	ADV
39	29	mit	APPR	APPR
39	30	dem	ART	ART
39	31	Gesicht	NN	NN
39	32	/	$(	$(
39	33	als	KOKOM	KOKOM
39	34	bald	ADV	ADV
39	35	erkannt	VVFIN	VVPP
39	36	/	$(	$(
39	37	und	KON	KON
39	38	unterschieden	VVPP	VVPP
39	39	werden	VAINF	VAINF
39	40	kann	VMFIN	VMFIN
39	41	/	$(	$(
39	42	als	KOKOM	KOKOM
39	43	ist	VAFIN	VAFIN
39	44	von	APPR	APPR
39	45	Nöten	VVINF	NN
39	46	/	$(	$(
39	47	dass	KOUS	KOUS
39	48	die	ART	ART
39	49	wässerige	ADJA	ADJA
39	50	Feuchtigkeit	NN	NN
39	51	von	APPR	APPR
39	52	der	ART	ART
39	53	corporalischen	ADJA	ADJA
39	54	Bergart	NN	NN
39	55	oder	KON	KON
39	56	Minera	NN	NE
39	57	/	$(	$(
39	58	damit	PAV	KOUS
39	59	sie	PPER	PPER
39	60	vermengt	VVFIN	VVPP
39	61	/	$(	$(
39	62	abgesondert	VVPP	VVPP
39	63	werde	VAFIN	VAFIN
39	64	/	$(	$(
39	65	welches	PRELS	PWS
39	66	denn	KON	ADV
39	67	geschieht	VVFIN	VVFIN
39	68	/	$(	$(
39	69	wenn	KOUS	KOUS
39	70	man	PIS	PIS
39	71	dieselbe	PDAT	PDS
39	72	entweder	KON	KON
39	73	im	APPRART	APPRART
39	74	Kochen	VVFIN	NN
39	75	verrauchen	VVINF	VVFIN
39	76	und	KON	KON
39	77	evaporieren	VVINF	VVFIN
39	78	lässt	VVFIN	VVFIN
39	79	/	$(	$(
39	80	oder	KON	KON
39	81	durch	APPR	APPR
39	82	einen	ART	ART
39	83	Destillierkolben	NN	NN
39	84	abzieht	NN	VVFIN
39	85	/	$(	$(
39	86	dass	KOUS	KOUS
39	87	die	ART	ART
39	88	Minera	NN	NE
39	89	sich	PRF	PRF
39	90	zu	PTKZU	APPR
39	91	Grunde	NN	NN
39	92	setze	VVFIN	VVFIN
39	93	/	$(	$(
39	94	und	KON	KON
39	95	also	ADV	ADV
39	96	durch	APPR	APPR
39	97	gewisse	ADJA	ADJA
39	98	Proben	NN	NN
39	99	erkannt	VVPP	VVPP
39	100	werden	VAINF	VAINF
39	101	möge	VMFIN	VMFIN
39	102	.	$.	$.
40	1	damit	PAV	KOUS
40	2	nun	ADV	ADV
40	3	solches	PIAT	PIS
40	4	auch	ADV	ADV
40	5	bei	APPR	APPR
40	6	diesem	PDAT	PDAT
40	7	Brunnen	NN	NN
40	8	zu	PTKZU	APPR
40	9	Werk	NN	NN
40	10	gerichtet	VVPP	VVPP
40	11	werde	VAFIN	VAFIN
40	12	/	$(	$(
40	13	so	ADV	ADV
40	14	musst	VMFIN	VMFIN
40	15	du	PPER	PPER
40	16	eigentlich	ADV	ADV
40	17	zusehen	VVINF	VVINF
40	18	/	$(	$(
40	19	dass	KOUS	KOUS
40	20	du	PPER	PPER
40	21	des	ART	ART
40	22	Brunnens	NN	NN
40	23	halben	ADJA	ADJA
40	24	nicht	PTKNEG	PTKNEG
40	25	betrogen	VVPP	VVPP
40	26	werdest	VAFIN	VAFIN
40	27	/	$(	$(
40	28	sondern	KON	KON
40	29	allenthalben	ADV	ADV
40	30	recht	ADJD	ADJD
40	31	damit	PAV	PAV
40	32	gebarst	VVFIN	VVFIN
40	33	.	$.	$.
41	1	und	KON	KON
41	2	erstlich	ADV	ADJD
41	3	musst	VMFIN	VMFIN
41	4	du	PPER	PPER
41	5	gewiss	ADV	ADJD
41	6	|	$(	XY
41	7	sein	VAINF	VAINF
41	8	/	$(	$(
41	9	dass	KOUS	KOUS
41	10	es	PPER	PPER
41	11	der	ART	ART
41	12	rechte	ADJA	ADJA
41	13	unverfälschte	ADJA	ADJA
41	14	Brunnen	NN	NN
41	15	sei	VAFIN	VAFIN
41	16	/	$(	$(
41	17	sintemal	KOUS	ADV
41	18	/	$(	$(
41	19	wie	KOKOM	KOUS
41	20	in	APPR	APPR
41	21	allen	PIAT	PIAT
41	22	Sachen	NN	NN
41	23	/	$(	$(
41	24	also	ADV	ADV
41	25	auch	ADV	ADV
41	26	hierin	ADV	PAV
41	27	viel	ADV	PIAT
41	28	Betrug	NN	NN
41	29	mit	APPR	APPR
41	30	unter	APPR	APPR
41	31	läuft	VVFIN	VVFIN
41	32	/	$(	$(
41	33	wie	KOKOM	KOUS
41	34	ich	PPER	PPER
41	35	denn	KON	ADV
41	36	selber	ADV	ADV
41	37	gesehen	VVPP	VVPP
41	38	/	$(	$(
41	39	neben	APPR	APPR
41	40	anderen	ADJA	PIS
41	41	ehrlichen	ADJA	ADJA
41	42	Leuten	NN	NN
41	43	/	$(	$(
41	44	dass	KOUS	KOUS
41	45	einer	ART	ART
41	46	in	APPR	APPR
41	47	einem	ART	ART
41	48	Städtlein	NN	NN
41	49	/	$(	$(
41	50	da	ADV	KOUS
41	51	er	PPER	PPER
41	52	zu	PTKZU	APPR
41	53	Nacht	NN	NN
41	54	über	APPR	APPR
41	55	geherbergt	NE	ADJD
41	56	/	$(	$(
41	57	zwo	CARD	CARD
41	58	ganzer	ADJA	ADJA
41	59	Wasserkannen	NN	NN
41	60	voll	ADJD	ADJD
41	61	aus	APPR	APPR
41	62	einem	ART	ART
41	63	kleinen	ADJA	ADJA
41	64	Fass	NN	NN
41	65	verkauft	VVPP	VVPP
41	66	/	$(	$(
41	67	und	KON	KON
41	68	hergegen	ADV	ADV
41	69	anderes	ADJD	PIAT
41	70	Brunnenwasser	NE	NN
41	71	aus	APPR	APPR
41	72	dem	ART	ART
41	73	Röhrkasten	NN	NN
41	74	eingefüllt	VVPP	VVPP
41	75	.	$.	$.
42	1	zum	APPRART	APPRART
42	2	Anderen	ADJA	PIS
42	3	muss	VMFIN	VMFIN
42	4	zu	PTKZU	APPR
42	5	dieser	PDAT	PDAT
42	6	Probe	NN	NN
