SID	TID	TOKEN	POS1	POS2
24	37	soll	VMFIN	VMFIN
24	38	/	$(	$(
24	39	besonders	ADV	ADV
24	40	jetziger	ADJA	ADJA
24	41	Zeit	NN	NN
24	42	Gelegenheit	NN	NN
24	43	nach	APPR	PTKVZ
24	44	/	$(	$(
24	45	da	ADV	KOUS
24	46	man	PIS	PIS
24	47	wenige	PIS	PIAT
24	48	Leute	NN	NN
24	49	findet	VVFIN	VVFIN
24	50	/	$(	$(
24	51	die	ART	PRELS
24	52	eines	ART	ART
24	53	anderen	ADJA	PIAT
24	54	Arbeit	NN	NN
24	55	in	APPR	APPR
24	56	Gutem	ADJA	NN
24	57	/	$(	$(
24	58	wie	KOKOM	KOUS
24	59	sie	PPER	PPER
24	60	gemeint	VVPP	VVPP
24	61	aufnehmen	VVINF	VVINF
24	62	/	$(	$(
24	63	hergegen	ADV	ADV
24	64	aber	ADV	ADV
24	65	so	ADV	ADV
24	66	viele	ADV	PIAT
24	67	Schmeißhummeln	NN	NN
24	68	und	KON	KON
24	69	Momi	NN	NN
24	70	haufenweise	ADV	ADJD
24	71	/	$(	$(
24	72	wie	KOKOM	KOUS
24	73	die	ART	ART
24	74	Staren	NN	NN
24	75	/	$(	$(
24	76	sich	PRF	PRF
24	77	finden	VVINF	VVINF
24	78	/	$(	$(
24	79	welche	PWAT	PRELS
24	80	/	$(	$(
24	81	wenn	KOUS	KOUS
24	82	sie	PPER	PPER
24	83	gleich	ADV	ADJD
24	84	für	APPR	APPR
24	85	sich	PRF	PRF
24	86	selbst	ADV	ADV
24	87	nichts	PIS	PIAT
24	88	Gutes	NN	NN
24	89	tun	VVINF	VVINF
24	90	/	$(	$(
24	91	doch	ADV	KON
24	92	alles	PIS	PIS
24	93	/	$(	$(
24	94	was	PWS	PRELS
24	95	ihnen	PPER	PPER
24	96	unter	APPR	APPR
24	97	ihre	PPOSAT	PPOSAT
24	98	Krallen	NN	NN
24	99	kommt	VVFIN	VVFIN
24	100	/	$(	$(
24	101	es	PPER	PPER
24	102	sei	VAFIN	VAFIN
24	103	so	ADV	ADV
24	104	gut	ADJD	ADJD
24	105	oder	KON	KON
24	106	doch	ADV	ADV
24	107	wohlgemeint	ADJD	ADJD
24	108	es	PPER	PPER
24	109	immer	ADV	ADV
24	110	wolle	VMFIN	VMFIN
24	111	/	$(	$(
24	112	tadeln	VVINF	VVINF
24	113	und	KON	KON
24	114	vernichten	VVINF	VVINF
24	115	.	$.	$.
25	1	dessen	PDS	PDS
25	2	aber	ADV	ADV
25	3	ungeachtet	APPR	APPO
25	4	/	$(	$(
25	5	dieweil	KOUS	ADV
25	6	gleichwohl	ADV	ADV
25	7	allerlei	PIAT	PIAT
25	8	Ungelegenheiten	NN	NN
25	9	aus	APPR	APPR
25	10	Mangel	NN	NN
25	11	eines	ART	ART
25	12	gründlichen	ADJA	ADJA
25	13	Berichts	NN	NN
25	14	von	APPR	APPR
25	15	dieses	PDAT	PDAT
25	16	Brunnens	NN	NN
25	17	Natur	NN	NN
25	18	/	$(	$(
25	19	Wirkung	NN	NN
25	20	und	KON	KON
25	21	nützlichem	ADJA	ADJA
25	22	Brauch	NN	NN
25	23	entstehen	VVINF	VVINF
25	24	/	$(	$(
25	25	in	APPR	APPR
25	26	dem	ART	ART
25	27	der	ART	ART
25	28	gemeine	ADJA	ADJA
25	29	Mann	PIS	NN
25	30	eine	ART	ART
25	31	Panacaeam	NE	NN
25	32	daraus	PAV	PAV
25	33	machen	VVINF	VVINF
25	34	/	$(	$(
25	35	und	KON	KON
25	36	dafür	PAV	PAV
25	37	halten	VVINF	VVINF
25	38	will	VMFIN	VMFIN
25	39	/	$(	$(
25	40	dass	KOUS	KOUS
25	41	er	PPER	PPER
25	42	alle	PIAT	PIAT
25	43	Krankheiten	NN	NN
25	44	heile	ADJA	VVFIN
25	45	/	$(	$(
25	46	welches	PWS	PWS
25	47	/	$(	$(
25	48	dieweil	KOUS	KOUS
25	49	es	PPER	PPER
25	50	nicht	PTKNEG	PTKNEG
25	51	geschieht	VVFIN	VVFIN
25	52	/	$(	$(
25	53	nicht	PTKNEG	PTKNEG
25	54	allein	ADV	ADV
25	55	die	ART	ART
25	56	Zehrung	NN	NN
25	57	oder	KON	KON
25	58	Fuhrlohn	NN	NN
25	59	umsonst	ADV	ADV
25	60	angewendet	VVPP	VVPP
25	61	/	$(	$(
25	62	welches	PRELS	PWS
25	63	noch	ADV	ADV
25	64	zu	PTKZU	PTKZU
25	65	vergessen	VVPP	VVINF
25	66	wäre	VAFIN	VAFIN
25	67	/	$(	$(
25	68	sondern	KON	KON
25	69	auch	ADV	ADV
25	70	viele	ADV	PIAT
25	71	Leute	NN	NN
25	72	sich	PRF	PRF
25	73	damit	PAV	PAV
25	74	verderben	VVFIN	VVINF
25	75	/	$(	$(
25	76	wie	KOKOM	KOUS
25	77	ich	PPER	PPER
25	78	selbst	ADV	ADV
25	79	weiß	VVFIN	VVFIN
25	80	/	$(	$(
25	81	dass	KOUS	KOUS
25	82	etliche	PIAT	PIS
25	83	/	$(	$(
25	84	so	ADV	ADV
25	85	diesen	PDAT	PDAT
25	86	Brunnen	NN	NN
25	87	gebraucht	VVPP	VVPP
25	88	/	$(	$(
25	89	Hauptwehtage	NN	NN
25	90	/	$(	$(
25	91	Reißen	NN	NN
25	92	in	APPR	APPR
25	93	Gliedern	NN	NN
25	94	/	$(	$(
25	95	Convulsiones	NE	NN
25	96	und	KON	KON
25	97	andere	ADJA	PIS
25	98	Beschwerung	NN	NN
25	99	davon	PAV	PAV
25	100	erregt	VVPP	VVPP
25	101	/	$(	$(
25	102	und	KON	KON
25	103	derowegen	ADV	ADJA
25	104	Arznei	NN	NN
25	105	brauchen	VVFIN	VVINF
25	106	müssen	VMFIN	VMINF
25	107	.	$.	$.
26	1	dadurch	PAV	PAV
26	2	denn	KON	ADV
26	3	ferner	ADV	ADJA
26	4	Ursache	NN	NN
26	5	und	KON	KON
26	6	Anlass	NN	NN
26	7	gegeben	VVINF	VVPP
26	8	wird	VAFIN	VAFIN
26	9	/	$(	$(
26	10	das	ART	PRELS
26	11	dieser	PDAT	PDAT
26	12	Brunnen	NN	NN
26	13	/	$(	$(
26	14	welcher	PWAT	PWS
26	15	in	APPR	APPR
26	16	gewissen	ADJA	ADJA
26	17	Krankheiten	NN	NN
26	18	/	$(	$(
26	19	und	KON	KON
26	20	auf	APPR	APPR
26	21	gewisse	ADJA	ADJA
26	22	Maß	NN	NN
26	23	und	KON	KON
26	24	Weise	NN	NN
26	25	gebraucht	VVPP	VVPP
26	26	/	$(	$(
26	27	eine	ART	ART
26	28	sonderliche	ADJA	ADJA
26	29	Gabe	NN	NN
26	30	/	$(	$(
26	31	Werk	NN	NN
26	32	und	KON	KON
26	33	Geschöpf	NN	NN
26	34	Gottes	NN	NN
26	35	ist	VAFIN	VAFIN
26	36	/	$(	$(
26	37	von	APPR	APPR
26	38	vielen	PIAT	PIS
26	39	vernichtet	VVPP	VVPP
26	40	/	$(	$(
26	41	ja	ADV	ADV
26	42	wohl	ADV	ADV
26	43	für	APPR	APPR
26	44	schädlich	ADJD	ADJD
26	45	und	KON	KON
26	46	giftig	ADJD	ADJD
26	47	ausgeschrien	VVPP	VVPP
26	48	wird	VAFIN	VAFIN
26	49	.	$.	$.
27	1	zu	APPR	APPR
27	2	dem	ART	ART
27	3	auch	ADV	ADV
27	4	allen	PIAT	PIAT
27	5	Medizis	NE	NN
27	6	,	$,	$,
27	7	ja	ADV	ADV
27	8	allen	PIAT	PIAT
27	9	Physicis	NE	NN
27	10	oder	KON	KON
27	11	Naturkündigern	NN	NN
27	12	obliegen	VVINF	VVINF
27	13	und	KON	KON
27	14	gebühren	VVINF	VVINF
27	15	will	VMFIN	VMFIN
27	16	/	$(	$(
27	17	darob	PAV	ADV
27	18	zu	PTKZU	PTKZU
27	19	sein	VAINF	VAINF
27	20	/	$(	$(
27	21	dass	KOUS	KOUS
27	22	dieses	PDAT	PDAT
27	23	so	ADV	ADV
27	24	weit	ADJD	ADJD
27	25	und	KON	KON
27	26	hochberühmten	ADJA	ADJA
27	27	Brunnens	NN	NN
27	28	Art	NN	NN
27	29	und	KON	KON
27	30	Eigenschaft	NN	NN
27	31	nicht	PTKNEG	PTKNEG
27	32	verborgen	VVPP	VVPP
27	33	bleibe	VVFIN	VVFIN
27	34	/	$(	$(
27	35	sondern	KON	KON
27	36	erkundigt	VVFIN	VVPP
27	37	/	$(	$(
27	38	und	KON	KON
27	39	/	$(	$(
27	40	wie	KOKOM	KOKOM
27	41	männiglich	ADJD	ADJD
27	42	wünscht	VVFIN	VVFIN
27	43	/	$(	$(
27	44	hofft	VVFIN	VVFIN
27	45	/	$(	$(
27	46	und	KON	KON
27	47	mit	APPR	APPR
27	48	Verlangen	NN	NN
27	49	danach	PAV	PAV
27	50	wartet	VVFIN	VVFIN
27	51	/	$(	$(
27	52	ans	APPRART	APPRART
27	53	Licht	NN	NN
27	54	gebracht	VVFIN	VVPP
27	55	werde	VAFIN	VAFIN
27	56	:	$.	$.
28	1	als	KOKOM	KOKOM
28	2	habe	VAFIN	VAFIN
28	3	ich	PPER	PPER
28	4	/	$(	$(
28	5	sonderlich	ADJD	ADJD
28	6	auf	APPR	APPR
28	7	vieler	PIAT	PIAT
28	8	vornehmer	ADJA	ADJA
28	9	und	KON	KON
28	10	gutherziger	ADJA	ADJA
28	11	Leute	NN	NN
28	12	Anhalten	VVINF	NN
28	13	/	$(	$(
28	14	kürzlich	ADV	ADJD
28	15	hiervon	PAV	PAV
28	16	meine	PPOSAT	PPOSAT
28	17	Meinung	NN	NN
28	18	/	$(	$(
28	19	so	ADV	ADV
28	20	gut	ADJD	ADJD
28	21	mir	PPER	PPER
28	22	es	PPER	PPER
28	23	unser	PPOSAT	PPOSAT
28	24	Herr	NN	NN
28	25	Gott	NN	NN
28	26	beschert	VVPP	VVFIN
28	27	/	$(	$(
28	28	niemands	PIS	PIS
28	29	vorgegriffen	VVPP	VVPP
28	30	/	$(	$(
28	31	öffentlich	ADJD	ADJD
28	32	dartun	VVINF	VVINF
28	33	wollen	VMFIN	VMFIN
28	34	.	$.	$.
29	1	welches	PWS	PWS
29	2	der	ART	ART
29	3	gutherzige	ADJA	ADJA
29	4	Leser	NN	NN
29	5	im	APPRART	APPRART
29	6	Besten	ADJA	NN
29	7	vormerken	VVINF	VVINF
29	8	/	$(	$(
29	9	und	KON	KON
29	10	da	ADV	KOUS
29	11	ich	PPER	PPER
29	12	verhoffentlich	ADJD	ADJD
29	13	den	ART	ART
29	14	Zweck	NN	NN
29	15	getroffen	VVPP	VVPP
29	16	/	$(	$(
29	17	ihm	PPER	PPER
29	18	meine	PPOSAT	PPOSAT
29	19	gutherzige	ADJA	ADJA
29	20	Wohlmeinung	NN	NN
29	21	gefallen	VVPP	VVPP
29	22	lassen	VVINF	VVINF
29	23	/	$(	$(
29	24	da	ADV	KOUS
29	25	er	PPER	PPER
29	26	aber	ADV	ADV
29	27	einer	ART	ART
29	28	anderen	ADJA	PIAT
29	29	Meinung	NN	NN
29	30	/	$(	$(
29	31	welche	PWAT	PRELS
29	32	bas	NN	NE
29	33	gegründet	VVPP	VVPP
29	34	/	$(	$(
29	35	dieselbige	PDAT	ADJA
29	36	gemeines	ADJA	ADJA
29	37	Nutzens	NN	NN
29	38	halben	ADJA	APPO
29	39	nicht	PTKNEG	PTKNEG
29	40	verhehlen	VVINF	VVINF
29	41	wolle	VMFIN	VMFIN
29	42	.	$.	$.
30	1	soll	VMFIN	VMFIN
30	2	als	KOKOM	KOKOM
30	3	dann	ADV	ADV
30	4	mir	PPER	PPER
30	5	genug	ADV	ADV
30	6	sein	VAINF	VAINF
30	7	/	$(	$(
30	8	dass	KOUS	KOUS
30	9	/	$(	$(
30	10	wo	PWAV	PWAV
30	11	ich	PPER	PPER
30	12	durch	APPR	APPR
30	13	diese	PDAT	PDAT
30	14	meine	PPOSAT	PPOSAT
30	15	/	$(	$(
30	16	wiewohl	KOUS	KOUS
30	17	geringschätzige	ADJA	ADJA
30	18	/	$(	$(
30	19	Arbeit	NN	NN
30	20	/	$(	$(
30	21	nichts	PIS	PIAT
30	22	anderes	ADV	PIS
30	23	ausgerichtet	VVPP	VVPP
30	24	und	KON	KON
30	25	erlangt	VVFIN	VVPP
30	26	/	$(	$(
30	27	doch	ADV	KON
30	28	anderen	ADJA	PIS
30	29	den	ART	ART
30	30	Sachen	NN	NN
30	31	weiter	ADV	ADV
30	32	und	KON	KON
30	33	besser	ADJD	ADJD
30	34	nach	APPR	APPO
30	35	zu	PTKZU	PTKZU
30	36	denken	VVINF	VVINF
30	37	/	$(	$(
30	38	und	KON	KON
30	39	die	ART	ART
30	40	Wahrheit	NN	NN
30	41	zu	PTKZU	PTKZU
30	42	erfinden	VVINF	VVINF
30	43	/	$(	$(
30	44	Ursache	NN	NN
30	45	und	KON	KON
30	46	Anleitung	NN	NN
30	47	gegeben	VVPP	VVPP
30	48	habe	VAFIN	VAFIN
30	49	.	$.	$.
31	1	will	VMFIN	VMFIN
31	2	demnach	PAV	PAV
31	3	im	APPRART	APPRART
31	4	Namen	NN	NN
31	5	Gottes	NN	NN
31	6	zum	APPRART	APPRART
31	7	Handel	NN	NN
31	8	schreiten	VVFIN	VVINF
31	9	/	$(	$(
31	10	und	KON	KON
31	11	erstlich	ADV	ADJD
31	12	von	APPR	APPR
31	13	der	ART	ART
31	14	Natur	NN	NN
31	15	/	$(	$(
31	16	Art	NN	NN
31	17	und	KON	KON
31	18	Eigenschaft	NN	NN
31	19	/	$(	$(
31	20	oder	KON	KON
31	21	Essentia	NN	NE
31	22	und	KON	KON
31	23	Minera	NN	NE
31	24	,	$,	$,
31	25	daher	PAV	PAV
31	26	dieser	PDAT	PDAT
31	27	Brunnen	NN	NN
31	28	seine	PPOSAT	PPOSAT
31	29	Kraft	NN	NN
31	30	hat	VAFIN	VAFIN
31	31	/	$(	$(
31	32	berichten	VVFIN	VVINF
31	33	/	$(	$(
31	34	zum	APPRART	APPRART
31	35	2.	ADJA	ADJA
31	36	/	$(	$(
31	37	was	PWS	PIS
31	38	von	APPR	APPR
31	39	der	ART	ART
31	40	Komplexion	NN	NN
31	41	oder	KON	KON
31	42	Temperamento	NE	NN
31	43	und	KON	KON
31	44	Qualitäten	NN	NN
31	45	dieses	PDAT	PDAT
31	46	Brunnens	NN	NN
31	47	andeuten	VVINF	VVINF
31	48	/	$(	$(
31	49	zum	APPRART	APPRART
31	50	3.	ADJA	ADJA
31	51	seine	PPOSAT	PPOSAT
31	52	Kraft	NN	NN
31	53	und	KON	KON
31	54	Wirkungen	NN	NN
31	55	/	$(	$(
31	56	so	ADV	ADV
31	57	viel	ADV	ADV
31	58	mir	PPER	PPER
31	59	dieselben	PDAT	PDS
31	60	wissend	ADJD	ADJD
31	61	/	$(	$(
31	62	erzählen	VVINF	VVINF
31	63	/	$(	$(
31	64	und	KON	KON
31	65	letztlich	ADV	ADV
31	66	von	APPR	APPR
31	67	seinem	PPOSAT	PPOSAT
31	68	rechtmäßigen	ADJA	ADJA
31	69	/	$(	$(
31	70	heilsamen	ADJA	ADJA
31	71	/	$(	$(
31	72	und	KON	KON
31	73	nützlichen	ADJA	ADJA
31	74	Gebrauch	NN	NN
31	75	/	$(	$(
31	76	kurze	ADJA	ADJA
31	77	Erinnerung	NN	NN
31	78	tun	VVINF	VVINF
31	79	.	$.	$.
32	1	das	ART	ART
32	2	erste	ADJA	ADJA
32	3	Kapitel	NN	NN
32	4	.	$.	$.
33	1	von	APPR	APPR
33	2	der	ART	ART
33	3	Natur	NN	NN
33	4	/	$(	$(
33	5	oder	KON	KON
33	6	Minera	NN	NE
33	7	und	KON	KON
33	8	Essentia	NN	NE
33	9	dieses	PDAT	PDAT
33	10	Brunnens	NN	NN
33	11	.	$.	$.
34	1	anfänglich	ADJD	ADJD
34	2	wann	PWAV	PWAV
34	3	ein	ART	ART
34	4	Wasser	NN	NN
34	5	entweder	KON	KON
34	6	stark	ADJD	ADJD
34	7	reucht	VVFIN	VVFIN
34	8	/	$(	$(
34	9	oder	KON	KON
34	10	ist	VAFIN	VAFIN
34	11	trübe	ADJA	ADJD
34	12	/	$(	$(
34	13	oder	KON	KON
34	14	salzig	NE	ADJD
34	15	/	$(	$(
34	16	oder	KON	KON
34	17	sonsten	ADV	ADV
34	18	eine	ART	ART
34	19	zur	APPRART	APPRART
34	20	Arznei	NN	NN
34	21	dienende	ADJA	ADJA
34	22	Kraft	NN	NN
34	23	hat	VAFIN	VAFIN
34	24	/	$(	$(
34	25	so	ADV	ADV
34	26	heißt	VVFIN	VVFIN
34	27	es	PPER	PPER
34	28	der	ART	ART
34	29	fürnehme	ADJA	ADJA
34	30	Medikus	NN	NN
34	31	Galenus	NN	NE
34	32	recht	ADJD	ADJD
34	33	und	KON	KON
34	34	wohl	ADV	ADV
34	35	nicht	PTKNEG	PTKNEG
34	36	nur	ADV	ADV
34	37	schlecht	ADJD	ADJD
34	38	sondern	KON	KON
34	39	ein	ART	ART
34	40	vermischtes	ADJA	ADJA
34	41	Wasser	NN	NN
34	42	.	$.	$.
35	1	nun	ADV	ADV
35	2	ist	VAFIN	VAFIN
35	3	dieser	PDAT	PDAT
35	4	Brunnen	NN	NN
35	5	etwas	PIS	ADV
35	6	süßlicher	ADJA	ADJD
35	7	am	APPRART	APPRART
35	8	Geschmack	NN	NN
35	9	und	KON	KON
35	10	etwas	PIS	ADV
35	11	pfülentzschichter	NE	ADJD
35	12	/	$(	$(
35	13	dann	ADV	ADV
35	14	andere	ADJD	PIAT
35	15	gemeine	ADJD	ADJA
35	16	Wasser	NN	NN
35	17	/	$(	$(
35	18	und	KON	KON
35	19	an	APPR	APPR
35	20	der	ART	ART
35	21	Farbe	NN	NN
35	22	etwas	PIS	ADV
35	23	trüber	ADJD	ADJD
35	24	und	KON	KON
35	25	fast	ADV	ADV
35	26	einem	ART	ART
35	27	Molken	NN	NN
35	28	gleich	ADV	ADJD
35	29	/	$(	$(
35	30	wann	PWAV	PWAV
35	31	er	PPER	PPER
35	32	sich	PRF	PRF
35	33	nicht	PTKNEG	PTKNEG
35	34	abgeläutert	VVPP	VVPP
35	35	und	KON	KON
35	36	zu	PTKZU	APPR
35	37	Grunde	NN	NN
35	38	gesetzt	VVPP	VVPP
35	39	.	$.	$.
36	1	item	NN	ADV
36	2	wann	PWAV	PWAV
36	3	man	PIS	PIS
36	4	dessen	PDS	PDS
36	5	gleich	ADV	APPR
36	6	eine	ART	ART
36	7	gute	ADJA	ADJA
36	8	Notdurft	NN	NN
36	9	trinkt	VVFIN	VVFIN
36	10	/	$(	$(
36	11	so	ADV	ADV
36	12	fühlt	VVFIN	VVFIN
36	13	man	PIS	PIS
36	14	doch	ADV	ADV
36	15	in	APPR	APPR
36	16	Hypochondriis	NE	NN
36	17	und	KON	KON
36	18	Weichen	VVINF	NN
36	19	leichtlich	ADJD	ADV
36	20	keine	PIAT	PIAT
36	21	Beschwerung	NN	NN
36	22	oder	KON	KON
36	23	Blähung	NN	NN
36	24	davon	PAV	PAV
36	25	.	$.	$.
37	1	zu	APPR	APPR
37	2	dem	ART	PDS
37	3	hält	VVFIN	VVFIN
37	4	er	PPER	PPER
37	5	sich	PRF	PRF
37	6	lange	ADV	ADV
37	7	/	$(	$(
37	8	dass	KOUS	KOUS
37	9	er	PPER	PPER
37	10	nicht	PTKNEG	PTKNEG
37	11	so	ADV	ADV
37	12	leichtlich	ADJD	ADV
37	13	stinkend	VVPP	ADJD
37	14	wird	VAFIN	VAFIN
37	15	.	$.	$.
38	1	letztlich	ADV	ADV
38	2	so	ADV	ADV
38	3	hat	VAFIN	VAFIN
38	4	er	PPER	PPER
38	5	/	$(	$(
38	6	wie	KOKOM	KOUS
38	7	die	ART	ART
38	8	Erfahrung	NN	NN
38	9	zeugt	VVFIN	VVFIN
38	10	/	$(	$(
38	11	so	ADV	ADV
38	12	viel	ADV	ADV
38	13	zur	APPRART	APPRART
38	14	Gesundheit	NN	NN
38	15	dienliche	ADJA	ADJA
38	16	Kräfte	NN	NN
38	17	und	KON	KON
38	18	Tugenden	NN	NN
38	19	/	$(	$(
38	20	dergleichen	PIS	PIS
38	21	ein	ART	ART
38	22	schlechtes	ADJD	ADJA
38	23	Wasser	NN	NN
38	24	nicht	PTKNEG	PTKNEG
38	25	haben	VAFIN	VAINF
38	26	kann	VMFIN	VMFIN
38	27	.	$.	$.
39	1	dannenher	PAV	ADV
39	2	dann	ADV	ADV
39	3	ein	ART	ART
39	4	jeder	PIAT	PIS
39	5	leichtlich	ADJD	ADV
39	6	abzunehmen	VVINF	VVIZU
39	7	/	$(	$(
39	8	dass	KOUS	KOUS
39	9	dieser	PDAT	PDAT
39	10	Brunnen	NE	NN
39	11	mit	APPR	APPR
39	12	etwas	PIS	PIAT
39	13	anderem	ADV	PIS
39	14	vermischt	VVFIN	VVPP
39	15	sei	VAFIN	VAFIN
39	16	.	$.	$.
40	1	weil	KOUS	KOUS
40	2	aber	ADV	ADV
40	3	solches	PIAT	PIS
40	4	nicht	PTKNEG	PTKNEG
40	5	/	$(	$(
40	6	wie	KOKOM	KOKOM
40	7	in	APPR	APPR
40	8	den	ART	ART
40	9	Sauer-	NN	TRUNC
40	10	und	KON	KON
40	11	Salzbrunnen	NN	NN
40	12	/	$(	$(
40	13	durch	APPR	APPR
40	14	den	ART	ART
40	15	Geschmack	NN	NN
40	16	/	$(	$(
40	17	oder	KON	KON
40	18	durch	APPR	APPR
40	19	den	ART	ART
40	20	Geruch	NN	NN
40	21	/	$(	$(
40	22	wie	KOKOM	KOKOM
40	23	in	APPR	APPR
40	24	den	ART	ART
40	25	Schwefelwassern	NN	NN
40	26	/	$(	$(
40	27	viel	ADV	ADV
40	28	weniger	ADV	ADV
40	29	mit	APPR	APPR
40	30	dem	ART	ART
40	31	Gesicht	NN	NN
40	32	/	$(	$(
40	33	als	KOKOM	KOKOM
40	34	bald	ADV	ADV
40	35	erkannt	VVFIN	VVPP
40	36	/	$(	$(
40	37	und	KON	KON
40	38	unterschieden	VVPP	VVPP
40	39	werden	VAINF	VAINF
40	40	kann	VMFIN	VMFIN
40	41	/	$(	$(
40	42	als	KOKOM	KOKOM
40	43	ist	VAFIN	VAFIN
40	44	von	APPR	APPR
40	45	Nöten	VVINF	NN
40	46	/	$(	$(
40	47	dass	KOUS	KOUS
40	48	die	ART	ART
40	49	wässerige	ADJA	ADJA
40	50	Feuchtigkeit	NN	NN
40	51	von	APPR	APPR
40	52	der	ART	ART
40	53	corporalischen	ADJA	ADJA
40	54	Bergart	NN	NN
40	55	oder	KON	KON
40	56	Minera	NN	NE
40	57	/	$(	$(
40	58	damit	PAV	KOUS
40	59	sie	PPER	PPER
40	60	vermengt	VVFIN	VVPP
40	61	/	$(	$(
40	62	abgesondert	VVPP	VVPP
40	63	werde	VAFIN	VAFIN
40	64	/	$(	$(
40	65	welches	PRELS	PWS
40	66	denn	KON	ADV
40	67	geschieht	VVFIN	VVFIN
40	68	/	$(	$(
40	69	wenn	KOUS	KOUS
40	70	man	PIS	PIS
40	71	dieselbe	PDAT	PDS
40	72	entweder	KON	KON
40	73	im	APPRART	APPRART
40	74	Kochen	VVFIN	NN
40	75	verrauchen	VVINF	VVINF
40	76	und	KON	KON
40	77	evaporieren	VVINF	VVFIN
40	78	lässt	VVFIN	VVFIN
40	79	/	$(	$(
40	80	oder	KON	KON
40	81	durch	APPR	APPR
40	82	einen	ART	ART
40	83	Destillierkolben	NN	NN
40	84	abzieht	NN	VVFIN
40	85	/	$(	$(
40	86	dass	KOUS	KOUS
40	87	die	ART	ART
40	88	Minera	NN	NN
40	89	sich	PRF	PRF
40	90	zu	PTKZU	APPR
40	91	Grunde	NN	NN
40	92	setze	VVFIN	VVFIN
40	93	/	$(	$(
40	94	und	KON	KON
40	95	also	ADV	ADV
40	96	durch	APPR	APPR
40	97	gewisse	ADJA	ADJA
40	98	Proben	NN	NN
40	99	erkannt	VVPP	VVPP
40	100	werden	VAINF	VAINF
40	101	möge	VMFIN	VMFIN
40	102	.	$.	$.
41	1	damit	PAV	KOUS
41	2	nun	ADV	ADV
41	3	solches	PIAT	PIS
41	4	auch	ADV	ADV
41	5	bei	APPR	APPR
41	6	diesem	PDAT	PDAT
41	7	Brunnen	NN	NN
41	8	zu	PTKZU	APPR
41	9	Werk	NN	NN
41	10	gerichtet	VVPP	VVPP
41	11	werde	VAFIN	VAFIN
41	12	/	$(	$(
41	13	so	ADV	ADV
41	14	musst	VMFIN	VMFIN
41	15	du	PPER	PPER
41	16	eigentlich	ADV	ADV
41	17	zusehen	VVINF	VVINF
41	18	/	$(	$(
41	19	dass	KOUS	KOUS
41	20	du	PPER	PPER
41	21	des	ART	ART
41	22	Brunnens	NN	NN
41	23	halben	ADJA	ADJA
41	24	nicht	PTKNEG	PTKNEG
41	25	betrogen	VVPP	VVPP
41	26	werdest	VAFIN	VAFIN
41	27	/	$(	$(
41	28	sondern	KON	KON
41	29	allenthalben	ADV	ADV
41	30	recht	ADJD	ADJD
41	31	damit	PAV	PAV
41	32	gebarst	VVFIN	VVPP
41	33	.	$.	$.
42	1	und	KON	KON
42	2	erstlich	ADV	ADJD
42	3	musst	VMFIN	VMFIN
42	4	du	PPER	PPER
42	5	gewiss	ADV	ADJD
42	6	|	$(	XY
42	7	sein	VAINF	VAINF
42	8	/	$(	$(
42	9	dass	KOUS	KOUS
42	10	es	PPER	PPER
42	11	der	ART	ART
42	12	rechte	ADJA	ADJA
42	13	unverfälschte	ADJA	ADJA
42	14	Brunnen	NN	NN
42	15	sei	VAFIN	VAFIN
42	16	/	$(	$(
42	17	sintemal	KOUS	ADV
42	18	/	$(	$(
42	19	wie	KOKOM	KOUS
42	20	in	APPR	APPR
42	21	allen	PIAT	PIAT
42	22	Sachen	NN	NN
42	23	/	$(	$(
42	24	also	ADV	ADV
42	25	auch	ADV	ADV
42	26	hierin	ADV	PAV
42	27	viel	ADV	PIAT
42	28	Betrug	NN	NN
42	29	mit	APPR	APPR
42	30	unter	APPR	PTKVZ
42	31	läuft	VVFIN	VVFIN
42	32	/	$(	$(
42	33	wie	KOKOM	KOUS
42	34	ich	PPER	PPER
42	35	denn	KON	ADV
42	36	selber	ADV	ADV
42	37	gesehen	VVPP	VVPP
42	38	/	$(	$(
42	39	neben	APPR	APPR
42	40	anderen	ADJA	PIS
42	41	ehrlichen	ADJA	ADJA
42	42	Leuten	NN	NN
42	43	/	$(	$(
42	44	dass	KOUS	KOUS
42	45	einer	ART	PIS
42	46	in	APPR	APPR
42	47	einem	ART	ART
42	48	Städtlein	NN	NN
42	49	/	$(	$(
42	50	da	ADV	KOUS
42	51	er	PPER	PPER
42	52	zu	PTKZU	APPR
42	53	Nacht	NN	NN
42	54	über	APPR	PTKVZ
42	55	geherbergt	NE	VVPP
42	56	/	$(	$(
42	57	zwo	CARD	CARD
42	58	ganzer	ADJA	ADJA
42	59	Wasserkannen	NN	NN
42	60	voll	ADJD	ADJD
42	61	aus	APPR	APPR
42	62	einem	ART	ART
42	63	kleinen	ADJA	ADJA
42	64	Fass	NN	NN
42	65	verkauft	VVPP	VVPP
42	66	/	$(	$(
42	67	und	KON	KON
42	68	hergegen	ADV	ADV
42	69	anderes	ADJD	PIAT
42	70	Brunnenwasser	NE	NN
42	71	aus	APPR	APPR
42	72	dem	ART	ART
42	73	Röhrkasten	NN	NN
42	74	eingefüllt	VVPP	VVPP
42	75	.	$.	$.
43	1	zum	APPRART	APPRART
43	2	Anderen	ADJA	PIS
43	3	muss	VMFIN	VMFIN
43	4	zu	PTKZU	APPR
43	5	dieser	PDAT	PDAT
43	6	Probe	NN	NN
43	7	nicht	PTKNEG	PTKNEG
