SID	TID	TOKEN	POS1	POS2
98	142	sein	VAINF	VAINF
98	143	.	$.	$.
99	1	*	XY	$(
99	2	wann	PWAV	PWAV
99	3	der	ART	ART
99	4	Saft	NN	NN
99	5	gesotten	VVPP	VVPP
99	6	werden	VAINF	VAINF
99	7	soll	VMFIN	VMFIN
99	8	mit	APPR	APPR
99	9	der	ART	ART
99	10	pulverisierten	VVFIN	ADJA
99	11	Oelsnitzwurzel	NE	NN
99	12	/	$(	$(
99	13	so	ADV	ADV
99	14	must	VAFIN	VMFIN
99	15	u	PPER	NN
99	16	solchen	PIAT	PIS
99	17	nur	PPER	ADV
99	18	halb	ADJD	ADJD
99	19	einsieden	VVINF	VVFIN
99	20	lassen	VVINF	VVINF
99	21	/	$(	$(
99	22	welches	PRELS	PWS
99	23	zu	XY	PTKZU
99	24	erfahren	XY	VVINF
99	25	also	ADV	ADV
99	26	muss	VMFIN	VMFIN
99	27	verfahren	VVINF	VVPP
99	28	werden	VAINF	VAINF
99	29	:	$.	$.
99	30	nimm	VVIMP	VVIMP
99	31	2.	ADJA	ADJA
99	32	Stürzen	VVINF	NN
99	33	oder	KON	KON
99	34	Deckel	NN	NN
99	35	/	$(	$(
99	36	lege	VVFIN	VVFIN
99	37	eine	ART	ART
99	38	inwärts	ADV	ADV
99	39	auf	APPR	APPR
99	40	den	ART	ART
99	41	Topf	NN	NN
99	42	/	$(	$(
99	43	bohre	VVFIN	VVFIN
99	44	ein	ART	ART
99	45	Löchlein	NN	NN
99	46	in	APPR	APPR
99	47	die	ART	ART
99	48	Stürze	NN	NN
99	49	/	$(	$(
99	50	durch	APPR	APPR
99	51	welches	PRELS	PRELS
99	52	du	PPER	PPER
99	53	vermittelst	APPR	VVFIN
99	54	eines	ART	ART
99	55	herein	PTKVZ	ADV
99	56	gesteckten	VVINF	ADJA
99	57	Hoͤltzlein	NN	XY
99	58	die	ART	ART
99	59	Masse	NN	NN
99	60	/	$(	$(
99	61	ob	KOUS	KOUS
99	62	es	PPER	PPER
99	63	bald	ADV	ADV
99	64	halb	ADJD	ADJD
99	65	nein	PTKANT	ADV
99	66	gesotten	VVPP	VVPP
99	67	sei	VAFIN	VAFIN
99	68	/	$(	$(
99	69	nehmen	VVINF	VVINF
99	70	und	KON	KON
99	71	erfahren	VVINF	VVINF
99	72	kannst	VMFIN	VMFIN
99	73	.	$.	$.
100	1	über	APPR	APPR
100	2	diese	PDAT	PDAT
100	3	Stürze	NN	NN
100	4	decke	VVFIN	VVFIN
100	5	eine	ART	ART
100	6	andere	ADJA	PIAT
100	7	Stürze	NN	NN
100	8	/	$(	$(
100	9	jedoch	ADV	ADV
100	10	dass	ART	KOUS
100	11	solche	PIAT	PIS
100	12	recht	ADJD	ADJD
100	13	behöriger	NE	ADJD
100	14	massen	NN	NN
100	15	aufgelegt	VVPP	VVPP
100	16	werden	VAINF	VAINF
100	17	/	$(	$(
100	18	welche	PWAT	PRELS
100	19	beide	PIAT	PIS
100	20	du	PPER	PPER
100	21	sodann	ADV	ADV
100	22	auffs	APPRART	APPR
100	23	beste	ADJA	ADJA
100	24	mit	APPR	APPR
100	25	Ton	NN	NN
100	26	verkleiben	VVINF	VVFIN
100	27	damit	PAV	PAV
100	28	obbedeutender	ADJA	ADJA
100	29	massen	NN	NN
100	30	verfahren	VVINF	VVINF
100	31	kannst	VMFIN	VMFIN
100	32	et cetera	ADV	FM
100	33	.	$.	$.
101	1	wann	PWAV	PWAV
101	2	du	PPER	PPER
101	3	nun	ADV	ADV
101	4	vorgemeldeten	VVINF	ADJA
101	5	Saft	NN	NN
101	6	/	$(	$(
101	7	wie	KOKOM	KOUS
101	8	du	PPER	PPER
101	9	gelehrt	VVPP	VVPP
101	10	worden	VAPP	VAPP
101	11	/	$(	$(
101	12	recht	ADJD	ADJD
101	13	zubereitet	VVPP	VVPP
101	14	hast	VAFIN	VAFIN
101	15	und	KON	KON
101	16	es	PPER	PPER
101	17	in	APPR	APPR
101	18	ein	ART	ART
101	19	Glas	NN	NN
101	20	verwahrsamlich	ADJD	ADJD
101	21	aufheben	VVINF	VVINF
101	22	willst	VMFIN	VMFIN
101	23	so	ADV	ADV
101	24	verstopfe	VVFIN	VVFIN
101	25	das	ART	ART
101	26	Glas	NN	NN
101	27	mit	APPR	APPR
101	28	Wachs	NN	NN
101	29	oben	ADV	ADV
101	30	ganz	ADV	ADV
101	31	fest	NE	ADJD
101	32	/	$(	$(
101	33	so	ADV	ADV
101	34	wird	VAFIN	VAFIN
101	35	die	ART	ART
101	36	Kraft	NN	NN
101	37	erhalten	VVPP	VVPP
101	38	und	KON	KON
101	39	kann	VMFIN	VMFIN
101	40	man	PIS	PIS
101	41	ihn	PPER	PPER
101	42	von	APPR	APPR
101	43	Jahr	NN	NN
101	44	zu	PTKZU	APPR
101	45	Jahr	NN	NN
101	46	in	APPR	APPR
101	47	vorfallenden	ADJA	ADJA
101	48	Nöten	NN	NN
101	49	gebrauchen	VVINF	VVINF
101	50	/	$(	$(
101	51	bis	VVFIN	KON
101	52	wieder	ADV	ADV
101	53	Kräuter	NN	NN
101	54	kommen	VVFIN	VVINF
101	55	/	$(	$(
101	56	doch	ADV	KON
101	57	rate	VVFIN	VVFIN
101	58	ich	PPER	PPER
101	59	dir	ART	PPER
101	60	getreulich	ADJD	ADV
101	61	/	$(	$(
101	62	gebrauche	VVFIN	VVFIN
101	63	es	PPER	PPER
101	64	in	APPR	APPR
101	65	der	ART	ART
101	66	Zeit	NN	NN
101	67	und	KON	KON
101	68	danke	VVFIN	VVFIN
101	69	Gott	NE	NN
101	70	!	$.	$.
102	1	das	ART	ART
102	2	andere	ADJA	PIS
102	3	die	ART	ART
102	4	Pest	NN	NN
102	5	zu	PTKZU	PTKZU
102	6	kurieren	VVINF	VVINF
102	7	.	$.	$.
103	1	von	APPR	APPR
103	2	Captain	VVFIN	NN
103	3	Willis	NE	NE
103	4	in	APPR	APPR
103	5	London	NE	NE
103	6	in	APPR	APPR
103	7	Engeland	NE	NE
103	8	in	APPR	APPR
103	9	den	ART	ART
103	10	jüngsten	ADJA	ADJA
103	11	Sterben	NN	NN
103	12	ums	APPRART	APPRART
103	13	Jahr	NN	NN
103	14	Christi	NE	NE
103	15	1666	CARD	ADJA
103	16	.	$.	$.
103	17	jederzeit	ADV	ADV
103	18	glücklich	ADJD	ADJD
103	19	angebracht	VVPP	VVPP
103	20	.	$.	$.
104	1	℞	NN	XY
104	2	Wermutwasser	NN	NN
104	3	/	$(	$(
104	4	Malvasier	NN	NN
104	5	oder	KON	KON
104	6	des	ART	ART
104	7	besten	ADJA	ADJA
104	8	Span	NN	NN
104	9	}	$(	$(
104	10	jedes	PIAT	PIAT
104	11	ein	ART	ART
104	12	Nösell	NN	NN
104	13	Weins	NN	NN
104	14	/	$(	$(
104	15	Benedischen	NE	ADJA
104	16	Theriak	NN	NN
104	17	℥j	CARD	NN
104	18	}	$(	$(
104	19	jedes	PIAT	PIAT
104	20	ein	ART	ART
104	21	Nösell	NN	NN
104	22	Kartauenpulver	NN	NN
104	23	eine	ART	ART
104	24	Handvoll	NN	NN
104	25	klein	ADJD	ADJD
104	26	gerieben	VVPP	VVPP
104	27	/	$(	$(
104	28	mische	VVFIN	VVFIN
104	29	solches	PIAT	PIAT
104	30	alles	PIS	PIS
104	31	wohl	ADV	ADV
104	32	untereinander	ADV	ADV
104	34	/	$(	$(
104	35	gib	VVFIN	VVIMP
104	36	davon	PAV	PAV
104	37	einer	ART	ART
104	38	Mannsperson	NE	NN
104	41	4.	CARD	ADJA
104	44	Löffel	NN	NN
104	45	voll	ADJD	ADJD
104	46	/	$(	$(
104	47	einer	ART	ART
104	48	Weibsperson[60]	NN	NN
104	49	Weibsperson[60]	NN	NN
104	50	3.	ADJA	ADJA
104	51	Löffel	NN	NN
104	52	voll	ADJD	ADJD
104	53	/	$(	$(
104	54	und	KON	KON
104	55	einem	ART	ART
104	56	Kind	NN	NN
104	57	nach	APPR	APPR
104	58	Gelegenheit	NN	NN
104	59	1.	ADJA	ADJA
104	60	oder	KON	KON
104	61	2	CARD	CARD
104	62	Löffel	NN	NN
104	63	voll	ADJD	ADJD
104	64	ein	ART	PTKVZ
104	65	/	$(	$(
104	66	lass	VVIMP	ADJD
104	67	den	ART	ART
104	68	Patienten	NN	NN
104	69	3.	ADJA	ADJA
104	70	Stunden	NN	NN
104	71	lang	ADJD	ADJD
104	72	wohl	ADV	ADV
104	73	darauf	PAV	PAV
104	74	schwitzen	VVINF	VVINF
104	75	und	KON	KON
104	76	sich	PRF	PRF
104	77	bei	APPR	APPR
104	78	den	ART	ART
104	79	Schweiß	NN	NN
104	80	/	$(	$(
104	81	wie	KOKOM	KOKOM
104	82	bräuchlich	ADJD	ADJD
104	83	und	KON	KON
104	84	obgedacht	VVPP	ADJD
104	85	/	$(	$(
104	86	wohl	ADV	ADV
104	87	in	APPR	APPR
104	88	Acht	CARD	NN
104	89	nehmen	VVINF	VVINF
104	90	/	$(	$(
104	91	es	PPER	PPER
104	92	dürfte	VMFIN	VMFIN
104	93	wohl	ADV	ADV
104	94	etwas	PIS	PIAT
104	95	Schmerzen	NN	NN
104	96	oder	KON	KON
104	97	Geschwulst	NN	NN
104	98	verursachen	VVINF	VVINF
104	99	/	$(	$(
104	100	es	PPER	PPER
104	101	wird	VAFIN	VAFIN
104	102	aber	ADV	ADV
104	103	doch	ADV	ADV
104	104	darauf	PTKVZ	PAV
104	105	mit	APPR	APPR
104	106	der	ART	ART
104	107	Hilfe	NN	NN
104	108	Gottes	NN	NN
104	109	erwünschte	ADJA	ADJA
104	110	Besserung	NN	NN
104	111	und	KON	KON
104	112	gute	ADJA	ADJA
104	113	Gesundheit	NN	NN
104	114	erfolgen	VVINF	VVINF
104	115	.	$.	$.
105	1	danke	PTKANT	VVFIN
105	2	Gott	NE	NN
105	3	!	$.	$.
106	1	das	ART	ART
106	2	Dritte	ADJA	NN
106	3	ist	VAFIN	VAFIN
106	4	ein	ART	ART
106	5	präparierter	ADJA	ADJA
106	6	Giftessig	NN	NN
106	7	.	$.	$.
107	1	mit	APPR	APPR
107	2	welchen	PWAT	PIS
107	3	ein	ART	ART
107	4	berühmter	ADJA	ADJA
107	5	Medikus	NN	NN
107	6	in	APPR	APPR
107	7	Großpolen	NN	NN
107	8	sich	PRF	PRF
107	9	und	KON	KON
107	10	viele	ADV	PIAT
107	11	100.	ADJA	ADJA
107	12	Menschen	NN	NN
107	13	in	APPR	APPR
107	14	unterschiedlichen	ADJA	ADJA
107	15	Pestläufen	NE	NN
107	16	gar	ADV	ADV
107	17	glücklich	ADJD	ADJD
107	18	präserviert	VVPP	VVPP
107	19	und	KON	KON
107	20	erhalten	VVPP	VVPP
107	21	hat	VAFIN	VAFIN
107	22	.	$.	$.
108	1	℞	NN	XY
108	2	frisch	NE	ADJD
108	3	geschnittener	ADJA	ADJA
108	4	Rauten	NN	NN
108	5	4.	ADJA	ADJA
108	6	Händvoll	ADJD	NN
108	7	/	$(	$(
108	8	Scordien	NN	NN
108	9	oder	KON	KON
108	10	Lachenknoblauch	NN	NN
108	11	halb	ADJD	ADJD
108	12	so	ADV	ADV
108	13	viel	ADV	ADV
108	14	.	$.	$.
109	1	tue	VVFIN	VVFIN
109	2	sie	PPER	PPER
109	3	in	APPR	APPR
109	4	einen	ART	ART
109	5	halben	ADJA	ADJA
109	6	Topf	NN	NN
109	7	guten	ADJA	ADJA
109	8	Weinessig	NN	NN
109	9	/	$(	$(
109	10	und	KON	KON
109	11	schneide	VVFIN	VVFIN
109	12	noch	ADV	ADV
109	13	darzu	PAV	ADV
109	14	2.	ADJA	ADJA
109	15	oder	KON	KON
109	16	3.	ADJA	ADJA
109	17	Zitronen	NN	NN
109	18	stückweise	NN	ADJD
109	19	hinein	APZR	PTKVZ
109	20	/	$(	$(
109	21	so	ADV	ADV
109	22	hast	VAFIN	VAFIN
109	23	du	PPER	PPER
109	24	einen	ART	ART
109	25	bewährten	VVFIN	ADJA
109	26	Giftessig	NN	NN
109	27	wovon	PWAV	PWAV
109	28	du	PTKZU	PPER
109	29	täglich	ADJD	ADJD
109	30	oder	KON	KON
109	31	zum	APPRART	APPRART
109	32	Öfteren	PIS	NN
109	33	1.	ADJA	ADJA
109	34	oder	KON	KON
109	36	2.	CARD	ADJA
109	37	Löffel	NN	NN
109	38	voll	ADJD	ADJD
109	39	entweder	KON	KON
109	40	allein	ADV	ADV
109	41	/	$(	$(
109	42	oder	KON	KON
109	43	wann	PWAV	PWAV
109	44	du	PPER	PPER
109	45	irgend	ADV	ADV
109	46	darauf	PAV	PAV
109	47	schwitzen	VVINF	VVINF
109	48	willst	VMFIN	VMFIN
109	49	/	$(	$(
109	50	von	APPR	APPR
109	51	einem	ART	ART
109	52	Präservativlatwerge	ADJD	NN
109	53	ein	ART	ART
109	54	paar	PIAT	PIAT
109	55	Messerspitzen	NN	NN
109	56	/	$(	$(
109	57	oder	KON	KON
109	58	von	APPR	APPR
109	59	dem	ART	ART
109	60	roten	ADJA	ADJA
109	61	Pest-	NN	TRUNC
109	62	oder	KON	KON
109	63	Giftpulver	NN	NN
109	64	/	$(	$(
109	65	sonst	ADV	ADV
109	66	pulvis	NE	NE
109	67	Alexipharmacus	NE	NE
109	68	Montagnanæ	NE	NE
109	69	genannt	VVPP	VVPP
109	70	/	$(	$(
109	71	halb	ADJD	ADJD
109	72	bis	VVFIN	APPR
109	73	1.	ADJA	ADJA
109	74	Quintel	NE	NN
109	75	darinnen	ADV	VVFIN
109	76	einnehmen	VVINF	VVINF
109	77	und	KON	KON
109	78	gebrauchen	VVINF	VVINF
109	79	kannst	VMFIN	VMFIN
109	80	.	$.	$.
110	1	danke	PTKANT	VVFIN
110	2	Gott	NN	NN
110	3	!	$.	$.
111	1	Bericht	NN	NN
111	2	.	$.	$.
112	1	als	KOKOM	KOKOM
112	2	im	APPRART	APPRART
112	3	Jahr	NN	NN
112	4	Christi	NE	NE
112	5	1534.	CARD	ADJA
112	6	zu	PTKZU	APPR
112	7	Venedig	NE	NE
112	8	so	ADV	ADV
112	9	grausame	ADJA	ADJA
112	10	Pestilenz	NN	NN
112	11	regiert	VVFIN	VVPP
112	12	/	$(	$(
112	13	dass	KOUS	KOUS
112	14	auch	ADV	ADV
112	15	die	ART	ART
112	16	Leute	NN	NN
112	17	so	ADV	ADV
112	18	beisammen	PTKVZ	ADV
112	19	in	APPR	APPR
112	20	Gesellschaft	NN	NN
112	21	gestanden	VVINF	VVPP
112	22	und	KON	KON
112	23	miteinander	APPR	ADV
112	25	geredet	VVPP	VVPP
112	26	haben	VAFIN	VAFIN
112	27	/	$(	$(
112	28	gehling	VVIMP	NN
112	29	niedergefallen	VVPP	VVPP
112	30	und	KON	KON
112	31	gestorben	VVPP	VVPP
112	32	/	$(	$(
112	33	ist	VAFIN	VAFIN
112	34	das	ART	ART
112	35	obbeschriebene	ADJA	ADJA
112	36	erste	ADJA	ADJA
112	37	Präservativ	NN	NN
112	38	so	ADV	ADV
112	39	des	ART	ART
112	40	Jahres	NN	NN
112	41	einmal	ADV	ADV
112	42	gebraucht	VVPP	VVPP
112	43	werden	VAINF	VAINF
112	44	kann	VMFIN	VMFIN
112	45	/	$(	$(
112	46	von	APPR	APPR
112	47	2.	ADJA	ADJA
112	49	armen	ADJA	ADJA
112	50	Student	NN	NN
112	52	wie	APPR	KOKOM
112	53	glaubwuͤrdig	ADJA	NN
112	54	berichtet	VVFIN	VVPP
112	55	wird	VAFIN	VAFIN
112	56	/	$(	$(
112	57	ohne	APPR	APPR
112	58	Zweifel	NN	NN
112	59	aus	APPR	APPR
112	60	sonderbarer	ADJA	ADJA
112	61	göttlicher	ADJD	ADJA
112	62	Eingebung	NN	NN
112	63	erfunden	VVPP	VVPP
112	64	und	KON	KON
112	65	an	APPR	APPR
112	66	viele	ADV	PIAT
112	67	1000 .	CARD	CARD
113	1	Menschen	NN	NN
113	2	ganz	ADV	ADV
113	3	heilsamlich	ADJD	ADJD
113	4	probiert	VVFIN	VVPP
113	5	worden	VAPP	VAPP
113	6	.	$.	$.
114	1	so	ADV	ADV
114	2	hat	VAFIN	VAFIN
114	3	auch	ADV	ADV
114	4	nebenst	APPR	ADV
114	5	anderen	ADJA	PIS
114	6	vortrefflichen	ADJA	ADJA
114	7	und	KON	KON
114	8	heilsamen	ADJA	ADJA
114	9	Mitteln	NN	NN
114	10	ein	ART	ART
114	11	englländischer	NE	ADJA
114	12	berühmter	ADJA	ADJA
114	13	Medikus	NN	NN
114	14	sich	PRF	PRF
114	15	insonderheit	ADV	NN
114	16	dieses	PDAT	PDAT
114	17	Rezept	NE	NN
114	18	nicht	PTKNEG	PTKNEG
114	19	allein	ADV	ADV
114	20	in	APPR	APPR
114	21	obbemeldeten	ADJA	ADJA
114	22	großen	ADJA	ADJA
114	23	Sterben	VVFIN	NN
114	24	zu	PTKZU	APPR
114	25	London	NE	NE
114	26	,	$,	$,
114	27	sondern	KON	KON
114	28	auch	ADV	ADV
114	29	noch	ADV	ADV
114	30	in	APPR	APPR
114	31	jüngster	ADJA	ADJA
114	32	in	APPR	APPR
114	33	Brabant	NE	NE
114	34	vor	APPR	APPR
114	35	wenigen	PIS	PIAT
114	36	Jahren	NN	NN
114	37	regierender	ADJA	ADJA
114	38	Pest	NN	NN
114	39	wie	KOKOM	KOKOM
114	40	er	PPER	PPER
114	41	es	PPER	PPER
114	42	selbst	ADV	ADV
114	43	gerühmt	VVPP	VVPP
114	44	/	$(	$(
114	45	und	KON	KON
114	46	seiner	PPOSAT	PPOSAT
114	47	überaus	ADV	ADV
114	48	glücklichen	ADJA	ADJA
114	49	Kuren	NN	NN
114	50	halber	ADJA	APPO
114	51	große	ADJA	ADJA
114	52	Renommee	NN	NN
114	53	überkommen	VVPP	VVPP
114	54	und	KON	KON
114	55	erworben	VVPP	VVPP
114	56	/	$(	$(
114	57	bedient	VVFIN	VVPP
114	58	:	$.	$.
114	59	dahero	PAV	PAV
114	60	dieses	PDAT	PDAT
114	61	secretum	NE	NN
114	62	billig	ADJD	ADJD
114	63	als	KOKOM	KOKOM
114	64	eine	ART	ART
114	65	sonderbare	ADJA	ADJA
114	66	unverdiente	ADJA	ADJA
114	67	Gnade	NN	NN
114	68	Gottes	NN	NN
114	69	zu	PTKZU	PTKZU
114	70	achten	VVINF	VVINF
114	71	und	KON	KON
114	72	mit	APPR	APPR
114	73	höchsten	ADJA	ADJA
114	74	Dank	APPR	NN
114	75	zu	PTKZU	PTKZU
114	76	erkennen	VVINF	VVINF
114	77	und	KON	KON
114	78	anzunehmen	VVIZU	VVIZU
114	79	ist	VAFIN	VAFIN
114	80	Gott	NN	NN
114	81	allein	ADV	ADV
114	82	die	ART	ART
114	83	Ehre	NN	NN
114	84	.	$.	$.
